review_score_id,review_id,review_category_id,score,created_at
1432,1488,106,1,2024-08-06 15:28:19.591865+00:00
1433,1488,949,4,2025-03-23 04:09:47.514871+00:00
1434,1488,576,2,2024-06-20 06:48:04.313598+00:00
1435,1220,1833,1,2025-10-29 09:44:43.440384+00:00
1436,1220,700,4,2024-07-17 20:26:02.419491+00:00
1437,702,331,3,2024-10-12 10:00:20.194639+00:00
1438,702,1958,4,2025-07-06 10:01:20.495959+00:00
1439,1265,313,1,2024-11-09 21:38:17.962341+00:00
1440,1265,1547,4,2025-10-12 18:47:32.565938+00:00
1441,1283,1284,4,2025-05-08 13:36:13.082275+00:00
1442,1283,1574,2,2024-09-29 18:50:28.783748+00:00
1443,1283,1619,3,2024-09-12 21:33:34.334319+00:00
1444,1283,689,2,2024-06-28 22:24:17.392905+00:00
1445,1283,1207,3,2025-10-31 00:03:12.814861+00:00
1446,1071,1756,1,2025-08-19 02:57:57.274033+00:00
1447,1071,985,4,2024-09-06 05:56:00.602378+00:00
1448,1116,1199,1,2024-12-11 06:21:53.964059+00:00
1449,1116,516,3,2025-04-04 13:51:29.066138+00:00
1450,1412,1742,1,2025-07-29 06:32:35.954808+00:00
1451,1412,1461,4,2025-07-17 08:54:34.887725+00:00
1452,1412,1321,3,2024-05-14 06:45:09.495929+00:00
1453,593,1252,5,2025-06-19 17:29:19.472713+00:00
1454,593,554,1,2024-12-01 14:18:29.150374+00:00
1455,1104,761,5,2025-03-30 06:53:38.262609+00:00
1456,1104,1607,1,2026-01-08 14:42:02.937925+00:00
1457,1104,1015,1,2025-05-05 23:31:00.596667+00:00
1458,476,984,2,2025-01-14 07:11:57.902788+00:00
1459,959,1037,1,2025-02-04 12:09:06.232635+00:00
1460,959,933,4,2025-01-17 11:45:30.484473+00:00
1461,563,1721,2,2024-04-18 18:33:28.311553+00:00
1462,563,1832,4,2024-05-27 17:32:38.803812+00:00
1463,563,701,2,2025-06-23 02:49:50.027432+00:00
1464,563,200,2,2025-04-27 22:13:03.748511+00:00
1465,563,543,3,2025-12-15 14:54:42.036029+00:00
1466,1500,642,5,2024-09-04 09:14:15.160442+00:00
1467,1500,885,3,2024-04-12 13:00:51.473232+00:00
1468,1500,1963,4,2024-06-24 10:17:23.994804+00:00
1469,1500,842,2,2025-03-03 08:47:17.481293+00:00
1470,103,1797,1,2024-12-29 23:31:55.422147+00:00
1471,103,1250,3,2025-05-27 21:58:56.218718+00:00
1472,103,519,1,2024-12-25 08:39:29.318764+00:00
1473,1590,1384,2,2024-08-21 16:42:14.827516+00:00
1474,1590,723,3,2025-03-24 11:58:17.589569+00:00
1475,1590,211,1,2025-11-26 13:43:27.647187+00:00
1476,1590,562,2,2025-09-14 06:11:38.771289+00:00
1477,428,89,2,2024-08-25 13:00:03.882023+00:00
1478,428,136,3,2024-05-13 22:08:42.560137+00:00
1479,428,1846,2,2025-04-27 14:40:57.539861+00:00
1480,428,245,3,2025-10-13 02:31:35.790370+00:00
1481,428,1297,2,2024-05-30 03:48:51.415756+00:00
1482,893,1830,4,2024-11-11 06:02:46.378918+00:00
1483,893,991,3,2024-07-19 12:11:04.321308+00:00
1484,827,1481,1,2025-06-18 12:07:34.331655+00:00
1485,827,796,5,2025-03-01 21:04:11.245268+00:00
1486,827,515,4,2024-02-03 15:23:32.469771+00:00
1487,827,808,3,2024-08-30 08:46:52.830251+00:00
1488,827,1196,3,2024-03-22 17:55:41.385611+00:00
1489,1090,1894,2,2024-02-26 02:59:05.222336+00:00
1490,1090,1525,5,2025-08-12 06:07:55.211497+00:00
1491,497,700,1,2025-10-19 19:06:52.139206+00:00
1492,497,358,4,2025-03-22 01:44:35.525956+00:00
1493,76,1614,1,2025-11-12 13:57:26.260102+00:00
1494,76,1634,4,2025-08-09 09:53:07.928745+00:00
1495,76,330,3,2024-06-29 21:16:49.276280+00:00
1496,76,1223,3,2025-02-05 19:48:22.234641+00:00
1497,76,1340,2,2024-08-28 05:28:40.276805+00:00
1498,1992,501,4,2025-09-08 23:36:10.226053+00:00
1499,1992,215,4,2024-05-05 04:24:27.013984+00:00
1500,1992,1751,3,2024-01-26 07:39:52.258928+00:00
1501,1992,1716,4,2024-05-20 23:50:07.839014+00:00
1502,1992,1110,2,2024-10-25 19:13:31.202281+00:00
1503,1598,390,4,2025-09-17 20:24:42.347193+00:00
1504,1598,1063,1,2025-11-05 16:58:50.813901+00:00
1505,1464,1773,1,2025-11-27 06:48:16.365706+00:00
1506,1464,799,4,2024-10-09 13:00:51.688751+00:00
1507,1450,1231,4,2025-09-05 18:29:08.117757+00:00
1508,1634,1882,1,2024-03-10 15:23:16.217868+00:00
1509,1634,409,2,2025-04-25 20:13:38.445916+00:00
1510,1562,521,3,2025-04-11 20:38:58.592899+00:00
1511,1562,798,5,2025-10-09 09:30:49.149400+00:00
1512,372,521,2,2025-08-28 13:59:09.644620+00:00
1513,372,994,1,2024-04-15 05:27:39.472955+00:00
1514,372,1530,3,2024-02-24 04:48:48.738260+00:00
1515,372,1239,5,2025-12-21 02:23:03.731206+00:00
1516,372,322,4,2024-12-12 14:07:17.514112+00:00
1517,1682,362,1,2024-08-25 23:52:16.734571+00:00
1518,1682,1505,2,2024-10-24 02:01:19.970761+00:00
1519,1858,1560,4,2024-09-21 02:59:50.066239+00:00
1520,1858,826,2,2025-10-31 15:24:03.299951+00:00
1521,1687,243,3,2024-10-27 05:16:12.784582+00:00
1522,1687,1420,3,2024-10-27 05:19:02.337623+00:00
1523,1687,922,3,2024-03-12 04:17:13.701091+00:00
1524,289,785,4,2025-10-31 01:42:51.716955+00:00
1525,289,523,4,2024-06-17 14:28:25.930873+00:00
1526,1564,924,1,2025-01-22 01:56:47.669153+00:00
1527,1564,1290,2,2024-10-27 13:34:35.070396+00:00
1528,1564,1794,2,2025-04-14 16:32:37.237799+00:00
1529,1564,1716,2,2024-06-23 06:38:36.985444+00:00
1530,962,1068,3,2025-04-16 11:23:55.651563+00:00
1531,962,576,5,2025-10-02 12:34:59.363003+00:00
1532,962,852,2,2025-09-11 18:21:40.191761+00:00
1533,137,636,2,2024-08-19 12:47:16.791427+00:00
1534,137,1430,4,2024-10-14 11:21:07.837775+00:00
1535,137,421,5,2024-11-14 10:14:55.571709+00:00
1536,137,1893,2,2025-11-08 17:19:54.694257+00:00
1537,137,1989,3,2024-04-09 18:10:12.340627+00:00
1538,1722,1214,2,2025-02-26 13:46:31.316114+00:00
1539,1722,1178,5,2024-09-08 00:42:39.494571+00:00
1540,1722,923,4,2025-04-25 06:02:13.229494+00:00
1541,1722,1334,5,2025-04-02 17:14:51.144473+00:00
1542,1360,1653,2,2025-11-28 07:41:48.541649+00:00
1543,1360,1474,1,2025-11-04 23:00:18.305870+00:00
1544,1360,1545,1,2025-11-15 04:36:55.396724+00:00
1545,1360,1328,4,2025-04-14 18:39:54.467273+00:00
1546,1360,30,1,2025-07-25 05:00:45.135761+00:00
1547,1544,300,2,2025-09-08 19:12:50.524099+00:00
1548,1544,1110,1,2024-10-23 14:02:43.732888+00:00
1549,1544,326,3,2025-01-21 04:06:53.479080+00:00
1550,1544,1380,5,2024-05-23 19:29:17.229461+00:00
1551,1544,49,1,2026-01-16 02:45:46.790833+00:00
1552,1242,1878,5,2024-08-29 16:44:11.720658+00:00
1553,1242,1706,4,2025-10-05 08:28:43.352482+00:00
1554,1242,930,2,2024-09-18 12:17:17.683000+00:00
1555,1499,502,4,2024-02-04 19:16:13.729995+00:00
1556,1499,1249,3,2024-09-05 04:26:58.128384+00:00
1557,908,602,2,2024-10-18 01:43:05.963079+00:00
1558,1587,1055,2,2025-04-04 01:05:30.000858+00:00
1559,1587,1989,2,2024-09-05 12:56:49.801513+00:00
1560,1587,334,5,2024-06-12 01:58:32.924576+00:00
1561,1587,1607,4,2025-03-15 13:00:37.146654+00:00
1562,1587,1236,2,2025-11-24 09:58:10.957820+00:00
1563,1373,1680,4,2025-02-06 22:10:01.934564+00:00
1564,1373,1920,1,2025-12-04 02:27:02.810782+00:00
1565,856,1810,5,2024-07-03 10:43:20.625323+00:00
1566,856,1633,5,2024-05-20 07:28:46.961628+00:00
1567,856,771,3,2024-09-28 22:41:45.473428+00:00
1568,994,1917,5,2025-12-03 09:41:01.845144+00:00
1569,994,810,3,2024-02-18 18:36:57.872272+00:00
1570,994,1758,5,2024-10-27 15:30:17.558093+00:00
1571,994,835,2,2024-06-08 01:22:02.328551+00:00
1572,1152,1058,1,2024-02-09 16:01:13.228334+00:00
1573,1305,1322,5,2025-09-08 07:34:51.274402+00:00
1574,1305,431,4,2024-10-25 16:44:39.007729+00:00
1575,1305,198,4,2025-11-19 17:41:27.200271+00:00
1576,1190,643,4,2025-12-15 09:59:16.219383+00:00
1577,1190,633,1,2024-05-14 09:26:52.982845+00:00
1578,1190,221,4,2025-06-26 01:09:43.281973+00:00
1579,1190,1456,3,2024-05-18 23:25:56.383267+00:00
1580,1190,1493,3,2024-07-06 10:34:47.105701+00:00
1581,42,1672,2,2025-04-15 05:28:44.614589+00:00
1582,42,1575,2,2025-08-26 21:43:51.965425+00:00
1583,42,1600,5,2025-11-11 04:04:42.543421+00:00
1584,42,831,2,2025-09-18 01:37:34.532891+00:00
1585,42,1891,1,2025-07-02 10:49:11.105207+00:00
1586,1275,1691,1,2025-03-04 03:47:20.456869+00:00
1587,1275,130,4,2024-06-05 22:41:56.684618+00:00
1588,1275,1746,3,2025-02-20 05:58:58.364967+00:00
1589,1275,125,1,2024-04-24 23:08:02.108645+00:00
1590,1275,162,3,2024-07-07 14:52:36.140894+00:00
1591,1434,857,2,2025-10-06 20:34:11.740308+00:00
1592,510,725,4,2025-08-15 19:55:22.378821+00:00
1593,510,889,2,2025-02-12 01:17:27.524719+00:00
1594,510,823,2,2024-02-11 20:53:28.185199+00:00
1595,510,1555,2,2024-05-05 14:45:11.353998+00:00
1596,826,1723,3,2024-11-24 02:30:15.189289+00:00
1597,826,1232,3,2024-03-24 23:25:17.589412+00:00
1598,826,106,2,2024-06-04 05:58:50.321831+00:00
1599,826,1174,1,2025-11-24 05:47:39.358430+00:00
1600,826,382,4,2024-12-18 17:59:09.742342+00:00
1601,1037,718,4,2025-02-01 21:22:54.431311+00:00
1602,1037,1197,3,2025-05-14 19:30:34.403699+00:00
1603,1037,1856,1,2025-04-14 14:46:35.833773+00:00
1604,1803,167,4,2024-02-10 17:44:47.087975+00:00
1605,1803,1798,1,2024-11-29 14:01:07.564141+00:00
1606,1803,81,1,2025-10-01 21:36:04.352774+00:00
1607,1803,1704,3,2025-12-12 21:54:09.330914+00:00
1608,392,1429,2,2025-07-29 06:12:57.195680+00:00
1609,392,1126,3,2024-09-16 17:29:56.994933+00:00
1610,392,1808,2,2025-02-14 05:34:49.548806+00:00
1611,392,548,4,2025-10-04 02:39:37.961703+00:00
1612,1673,1421,3,2025-12-18 01:22:42.737240+00:00
1613,1673,1661,1,2024-02-02 06:38:34.445609+00:00
1614,1673,1223,1,2026-01-13 17:48:29.109741+00:00
1615,639,648,3,2024-08-23 20:22:47.719218+00:00
1616,639,1820,2,2025-03-18 10:24:53.741799+00:00
1617,639,172,2,2024-05-17 06:33:03.919027+00:00
1618,639,1512,2,2024-03-29 11:41:36.412635+00:00
1619,639,139,2,2025-02-11 08:50:10.114734+00:00
1620,688,1026,1,2025-11-12 09:54:03.172376+00:00
1621,688,133,3,2024-12-02 17:30:34.202513+00:00
1622,688,1911,3,2024-09-02 20:34:45.917965+00:00
1623,425,302,1,2025-06-11 17:18:31.028819+00:00
1624,425,1551,5,2025-01-08 02:22:52.656864+00:00
1625,425,1659,3,2025-02-25 17:32:33.444244+00:00
1626,425,502,5,2026-01-16 03:49:51.798675+00:00
1627,1740,1660,4,2025-03-06 09:47:42.095731+00:00
1628,1740,146,2,2025-04-14 07:44:11.184060+00:00
1629,1740,705,4,2024-11-24 04:36:21.500782+00:00
1630,1740,628,3,2024-02-17 10:46:59.999738+00:00
1631,1787,1274,2,2024-06-27 01:45:53.655397+00:00
1632,538,1526,5,2024-10-04 23:20:14.366261+00:00
1633,538,1490,4,2025-05-08 06:06:35.494623+00:00
1634,538,839,5,2025-11-08 14:55:28.293330+00:00
1635,538,1547,1,2024-03-22 06:15:21.277680+00:00
1636,538,1620,5,2025-12-13 05:59:27.804299+00:00
1637,279,1698,1,2025-11-01 05:18:44.221760+00:00
1638,279,1594,1,2025-10-05 18:35:31.227489+00:00
1639,279,1189,5,2024-12-09 04:53:51.099677+00:00
1640,319,709,5,2024-04-29 22:58:19.701264+00:00
1641,319,1092,2,2024-02-28 23:33:49.607670+00:00
1642,319,1761,5,2025-01-29 01:13:52.147612+00:00
1643,1191,290,2,2024-06-12 16:03:40.313173+00:00
1644,1191,374,4,2026-01-19 13:19:56.266274+00:00
1645,1180,1682,3,2025-04-13 21:44:13.786573+00:00
1646,1180,1337,2,2025-03-05 18:24:13.401104+00:00
1647,1180,1683,3,2025-11-18 08:09:08.863940+00:00
1648,1180,720,4,2024-12-20 18:38:06.002869+00:00
1649,1270,401,3,2025-10-30 01:01:53.691573+00:00
1650,1270,1743,4,2024-03-07 02:42:15.831427+00:00
1651,1420,480,1,2024-10-03 19:35:19.498360+00:00
1652,1420,393,3,2025-02-26 21:11:43.894432+00:00
1653,1420,430,4,2024-03-25 15:24:42.997574+00:00
1654,877,1702,3,2025-12-23 10:07:30.182461+00:00
1655,877,77,4,2025-02-14 22:27:24.470423+00:00
1656,972,987,1,2025-05-02 20:07:40.128066+00:00
1657,972,547,3,2024-12-10 02:36:07.202040+00:00
1658,972,285,2,2024-08-03 02:50:46.228871+00:00
1659,972,643,2,2025-02-20 21:06:22.798290+00:00
1660,1325,171,1,2025-01-19 06:33:03.841125+00:00
1661,592,144,2,2025-08-20 09:12:55.935027+00:00
1662,592,1220,3,2024-12-06 01:12:55.445714+00:00
1663,1066,1673,2,2024-10-11 19:36:17.220703+00:00
1664,1066,1985,5,2024-09-18 01:25:40.724255+00:00
1665,1066,508,1,2025-07-01 10:36:37.375913+00:00
1666,4,572,5,2024-01-22 13:44:34.193090+00:00
1667,4,870,1,2024-02-13 01:03:16.031583+00:00
1668,4,1708,5,2024-12-01 15:16:48.672116+00:00
1669,4,1253,3,2025-09-29 15:02:36.886847+00:00
1670,4,19,4,2025-03-14 07:41:48.393812+00:00
1671,1814,718,3,2025-10-20 01:31:05.168975+00:00
1672,153,297,2,2025-03-23 22:52:32.118801+00:00
1673,596,1028,5,2025-12-31 04:22:14.296334+00:00
1674,596,1462,2,2024-09-06 08:02:55.644407+00:00
1675,596,1506,1,2025-11-08 03:27:42.724732+00:00
1676,596,1401,3,2024-12-03 04:11:53.491449+00:00
1677,1958,1941,2,2025-10-11 16:32:02.100410+00:00
1678,1958,210,5,2024-05-19 10:36:01.673262+00:00
1679,1958,1071,4,2024-03-19 21:44:23.086576+00:00
1680,527,1831,3,2025-12-04 03:22:26.463270+00:00
1681,527,302,5,2025-10-02 05:38:15.673382+00:00
1682,1897,1111,2,2025-04-03 20:36:43.822958+00:00
1683,1897,1904,5,2024-07-10 12:26:06.913018+00:00
1684,1897,78,5,2024-02-06 09:55:17.306765+00:00
1685,1897,52,2,2024-04-26 05:19:39.374375+00:00
1686,1897,1778,5,2024-10-25 17:28:03.428907+00:00
1687,1047,1682,3,2024-08-08 00:49:31.104687+00:00
1688,1047,593,2,2024-06-24 11:13:45.716293+00:00
1689,1047,1903,1,2025-09-20 17:36:32.878275+00:00
1690,1047,735,1,2024-08-14 00:54:31.193659+00:00
1691,1047,1241,3,2025-09-01 23:13:20.199739+00:00
1692,1579,642,1,2024-12-16 22:04:03.272869+00:00
1693,1579,1625,1,2025-02-24 12:12:24.450817+00:00
1694,1579,742,4,2024-05-26 11:32:27.387348+00:00
1695,1176,978,2,2024-03-23 09:01:29.784033+00:00
1696,1176,211,4,2024-06-20 00:52:24.133761+00:00
1697,1176,582,2,2024-08-11 09:03:25.644854+00:00
1698,1176,1023,3,2025-05-13 09:20:15.169523+00:00
1699,1176,1324,4,2025-06-14 16:47:57.485308+00:00
1700,23,956,4,2024-11-07 14:59:23.423634+00:00
1701,23,1455,1,2024-11-29 23:51:31.178642+00:00
1702,360,371,5,2024-12-11 01:44:19.106261+00:00
1703,1715,544,4,2025-08-25 20:32:11.558046+00:00
1704,831,410,3,2025-10-30 10:09:00.494055+00:00
1705,831,628,3,2024-04-01 03:38:35.090709+00:00
1706,831,943,2,2024-09-19 05:17:59.849073+00:00
1707,1525,977,1,2024-03-29 20:56:05.913309+00:00
1708,1300,661,3,2024-04-30 00:18:06.973607+00:00
1709,1300,1808,2,2025-05-29 00:00:51.790544+00:00
1710,1627,1193,5,2025-01-15 07:39:17.622105+00:00
1711,1215,1951,3,2025-11-30 13:56:19.381065+00:00
1712,1215,36,5,2025-03-10 12:27:28.305984+00:00
1713,1215,1293,1,2025-01-14 23:06:10.760870+00:00
1714,1928,883,1,2024-10-02 23:40:02.837331+00:00
1715,39,794,3,2024-08-21 22:26:34.932442+00:00
1716,39,1177,2,2024-04-10 02:01:16.633108+00:00
1717,39,1031,3,2024-02-18 06:10:10.686017+00:00
1718,39,1496,2,2025-05-27 09:16:53.406347+00:00
1719,1414,273,4,2025-05-26 10:24:27.179067+00:00
1720,1414,895,2,2025-09-20 04:26:59.826024+00:00
1721,1838,1475,2,2025-10-13 14:00:59.837732+00:00
1722,1838,1672,5,2025-05-30 19:52:29.504878+00:00
1723,73,436,5,2024-10-23 00:52:23.914671+00:00
1724,73,1206,5,2025-07-14 07:30:12.231658+00:00
1725,1580,2000,5,2024-02-16 11:00:25.053510+00:00
1726,1580,1468,1,2024-04-08 00:14:03.245916+00:00
1727,1580,1513,4,2024-06-30 16:06:46.789980+00:00
1728,1974,982,4,2025-07-30 09:21:02.141249+00:00
1729,1974,965,3,2024-12-09 01:12:21.348629+00:00
1730,1974,1327,5,2025-07-15 12:31:37.240231+00:00
1731,1042,390,4,2025-01-12 11:07:46.000824+00:00
1732,1042,1127,4,2025-12-14 16:10:07.264982+00:00
1733,1042,1972,1,2024-09-16 10:09:33.339674+00:00
1734,1840,1333,3,2024-03-10 08:50:09.085543+00:00
1735,1840,1876,4,2025-04-15 17:07:35.154740+00:00
1736,417,801,4,2024-05-03 05:33:09.597844+00:00
1737,417,1142,2,2025-06-01 11:17:34.324192+00:00
1738,417,1321,5,2025-03-09 06:46:30.594405+00:00
1739,417,1350,3,2024-12-14 02:42:46.924212+00:00
1740,417,205,5,2024-07-30 18:25:29.535372+00:00
1741,116,575,2,2024-03-17 00:58:25.405524+00:00
1742,116,87,3,2024-08-15 15:54:55.311961+00:00
1743,116,737,3,2025-01-07 06:25:06.444404+00:00
1744,116,555,3,2025-03-25 21:49:20.569101+00:00
1745,1989,532,5,2025-01-31 11:37:54.999120+00:00
1746,1989,1276,4,2024-02-24 01:48:53.509621+00:00
1747,1989,1757,5,2024-04-15 20:23:59.767773+00:00
1748,22,780,4,2024-09-12 05:29:15.116916+00:00
1749,578,339,1,2025-01-01 20:34:25.711469+00:00
1750,578,427,2,2025-06-15 19:52:21.379446+00:00
1751,578,1971,3,2024-10-03 04:04:59.879328+00:00
1752,578,1086,4,2024-09-27 07:03:09.714726+00:00
1753,578,1652,2,2025-10-08 22:36:30.342862+00:00
1754,1400,1270,5,2026-01-18 12:08:31.219477+00:00
1755,1400,180,2,2025-06-27 05:14:34.056167+00:00
1756,883,1269,1,2025-11-18 15:22:07.769615+00:00
1757,883,1261,3,2025-07-28 23:24:50.636861+00:00
1758,883,1290,5,2024-06-11 11:56:44.736386+00:00
1759,883,1550,1,2025-05-30 22:51:28.899655+00:00
1760,1698,508,2,2024-10-18 05:46:11.023078+00:00
1761,1698,1187,4,2025-05-26 17:55:54.215043+00:00
1762,1698,555,1,2024-10-21 10:43:27.393066+00:00
1763,1698,1780,4,2024-04-26 01:22:27.570579+00:00
1764,533,565,4,2024-05-23 19:34:43.837839+00:00
1765,151,748,3,2024-03-12 17:10:55.512558+00:00
1766,151,884,5,2024-08-31 18:59:36.680060+00:00
1767,151,1474,4,2025-06-14 19:34:52.917168+00:00
1768,151,583,1,2024-09-01 02:03:07.064404+00:00
1769,151,1228,2,2025-05-19 16:02:14.659943+00:00
1770,133,942,2,2025-09-25 03:53:58.953957+00:00
1771,133,1376,5,2025-10-05 07:34:38.374388+00:00
1772,133,884,5,2025-11-09 08:31:33.379568+00:00
1773,133,1629,2,2025-07-17 10:34:41.343100+00:00
1774,133,760,2,2025-06-16 06:21:23.241037+00:00
1775,1268,1413,2,2026-01-04 10:44:59.644754+00:00
1776,1268,928,4,2025-11-28 11:33:18.226588+00:00
1777,1268,1643,5,2024-09-30 07:26:08.600705+00:00
1778,340,1726,3,2024-03-18 19:38:32.558243+00:00
1779,340,506,4,2024-07-10 17:18:38.764448+00:00
1780,340,409,2,2025-02-10 05:36:03.643633+00:00
1781,340,1806,1,2025-02-28 09:22:51.024124+00:00
1782,1019,589,5,2024-03-15 08:56:38.091707+00:00
1783,1019,1178,4,2025-04-21 11:29:13.015688+00:00
1784,821,1843,5,2025-01-02 23:06:30.510188+00:00
1785,821,920,1,2025-09-27 06:32:42.668616+00:00
1786,686,1722,2,2025-03-17 21:23:46.468710+00:00
1787,686,1433,4,2024-06-14 22:28:48.184468+00:00
1788,382,431,5,2024-07-15 08:37:13.379038+00:00
1789,382,1981,2,2025-01-06 18:43:28.653349+00:00
1790,382,1303,2,2024-03-15 11:27:37.605650+00:00
1791,382,564,1,2024-03-07 05:43:28.784032+00:00
1792,1903,1278,3,2024-10-06 03:13:56.443909+00:00
1793,1903,791,4,2025-11-13 20:50:56.422871+00:00
1794,1903,1099,4,2025-08-13 00:42:38.708704+00:00
1795,1903,396,1,2025-01-20 01:33:56.815048+00:00
1796,1903,394,3,2025-03-30 16:31:58.456049+00:00
1797,648,885,4,2025-03-08 02:41:54.474418+00:00
1798,648,818,4,2024-03-28 19:58:25.995416+00:00
1799,648,1853,5,2025-04-08 00:45:32.440730+00:00
1800,1369,1263,5,2025-10-04 05:23:19.485636+00:00
1801,1369,1884,2,2024-05-24 12:11:04.348837+00:00
1802,1369,1633,5,2025-02-06 23:49:41.225451+00:00
1803,1369,539,2,2024-11-01 06:15:29.691592+00:00
1804,349,829,5,2025-11-17 21:23:46.859580+00:00
1805,349,1250,4,2024-11-21 22:14:34.460821+00:00
1806,1651,819,3,2026-01-09 20:22:18.484900+00:00
1807,1651,946,1,2024-03-08 11:52:57.736167+00:00
1808,1651,97,4,2024-02-05 18:28:57.967695+00:00
1809,1200,60,5,2024-12-22 22:54:59.697529+00:00
1810,1200,1711,3,2025-07-02 06:56:40.381106+00:00
1811,1200,676,2,2024-08-18 20:25:45.553049+00:00
1812,1745,787,1,2024-01-29 00:19:36.598991+00:00
1813,1745,1208,1,2025-06-03 15:48:51.426264+00:00
1814,1745,526,2,2025-07-02 07:11:34.795641+00:00
1815,1745,1374,4,2025-08-13 09:47:49.317250+00:00
1816,329,1901,3,2024-03-08 20:42:37.888168+00:00
1817,1505,1681,1,2024-05-10 05:43:37.950949+00:00
1818,1505,855,2,2024-04-09 21:31:02.216366+00:00
1819,1505,1645,1,2025-04-17 16:54:01.359660+00:00
1820,1505,1249,1,2024-12-20 13:30:32.939488+00:00
1821,8,1686,1,2025-01-16 11:19:09.086106+00:00
1822,8,1044,3,2024-04-01 07:33:56.450930+00:00
1823,657,452,4,2025-09-09 12:47:52.439429+00:00
1824,657,373,2,2025-03-29 11:54:49.211515+00:00
1825,657,1149,2,2025-09-08 11:18:02.134746+00:00
1826,657,1803,4,2025-05-21 07:35:34.177268+00:00
1827,657,477,3,2025-12-12 00:04:47.434026+00:00
1828,1195,1744,2,2024-03-17 06:39:20.986721+00:00
1829,1195,12,2,2025-01-24 00:42:45.100493+00:00
1830,1195,1555,4,2025-06-28 16:08:52.341229+00:00
1831,1195,1542,1,2025-10-21 19:09:55.344275+00:00
1832,1195,157,2,2024-02-26 19:13:01.612522+00:00
1833,667,1811,5,2024-12-07 10:18:34.972091+00:00
1834,667,98,1,2025-07-30 18:52:56.177376+00:00
1835,1512,1652,5,2024-03-30 02:21:19.359681+00:00
1836,1512,500,2,2025-02-02 09:05:49.416010+00:00
1837,1512,1678,1,2024-01-27 16:17:19.684860+00:00
1838,1512,1363,5,2025-02-18 14:18:48.242776+00:00
1839,1512,1488,1,2025-09-19 23:05:06.984688+00:00
1840,1891,1936,3,2024-03-06 01:56:25.333756+00:00
1841,1891,77,2,2024-09-15 05:18:14.546415+00:00
1842,1891,1170,3,2024-03-10 03:58:58.619103+00:00
1843,1891,463,5,2025-05-08 19:12:10.829281+00:00
1844,985,1908,5,2024-09-09 00:19:12.302261+00:00
1845,985,781,3,2025-12-28 06:42:56.202446+00:00
1846,1593,1870,3,2025-02-27 16:00:23.212609+00:00
1847,1593,661,4,2024-12-04 08:25:39.746455+00:00
1848,402,1053,2,2024-11-18 17:02:51.815268+00:00
1849,402,194,2,2024-01-30 18:59:18.735065+00:00
1850,402,245,2,2024-01-22 14:31:10.937867+00:00
1851,402,1873,2,2024-07-26 02:48:14.632381+00:00
1852,402,382,3,2025-02-09 03:56:21.442647+00:00
1853,922,836,3,2024-07-18 17:02:03.227371+00:00
1854,922,953,4,2024-05-19 02:46:06.830699+00:00
1855,922,239,2,2024-06-18 08:13:53.394072+00:00
1856,922,19,2,2025-11-19 13:53:30.682733+00:00
1857,358,456,2,2025-08-29 16:49:37.699771+00:00
1858,358,649,4,2024-09-30 18:56:03.724276+00:00
1859,1203,1766,1,2025-04-02 04:41:45.189372+00:00
1860,1203,1109,4,2024-05-13 17:34:41.300741+00:00
1861,605,402,3,2025-09-11 20:32:21.512047+00:00
1862,605,1019,3,2025-06-23 20:22:53.001432+00:00
1863,605,206,1,2024-12-02 22:54:40.335997+00:00
1864,605,86,2,2024-03-04 20:08:12.382476+00:00
1865,1496,393,1,2025-06-03 15:42:24.264282+00:00
1866,1496,598,3,2025-07-16 21:19:23.256974+00:00
1867,961,832,2,2024-02-08 06:06:16.369786+00:00
1868,961,1650,1,2025-03-22 17:10:19.954033+00:00
1869,961,313,1,2025-04-14 14:40:06.006713+00:00
1870,996,1203,4,2025-05-09 02:40:04.191743+00:00
1871,996,236,3,2025-01-23 19:55:17.200420+00:00
1872,996,877,5,2025-04-12 22:04:55.789562+00:00
1873,465,662,4,2024-05-30 02:01:32.471334+00:00
1874,465,1601,1,2024-09-04 20:57:59.499902+00:00
1875,465,714,3,2025-03-28 00:55:48.648086+00:00
1876,465,1738,2,2025-08-10 22:39:48.753635+00:00
1877,465,1806,2,2025-01-24 10:47:42.780994+00:00
1878,1971,87,3,2025-09-11 13:52:20.022709+00:00
1879,1971,175,3,2024-07-17 02:03:58.776996+00:00
1880,1977,419,3,2024-01-28 18:32:51.269279+00:00
1881,1977,1875,3,2025-01-20 23:48:12.182522+00:00
1882,1977,1765,3,2026-01-01 02:43:47.639958+00:00
1883,1977,1470,2,2024-10-21 22:50:25.637747+00:00
1884,1977,1985,5,2026-01-07 11:00:05.621576+00:00
1885,427,1978,4,2025-03-31 00:02:35.122999+00:00
1886,427,1234,3,2025-07-08 14:53:10.365465+00:00
1887,1086,1361,4,2024-03-19 03:21:26.090935+00:00
1888,492,1057,5,2024-02-16 21:50:57.111783+00:00
1889,1727,976,2,2025-03-26 12:04:43.612827+00:00
1890,1727,328,2,2025-02-27 03:35:33.747984+00:00
1891,1266,461,5,2024-02-16 10:20:10.241653+00:00
1892,247,310,4,2025-07-19 13:25:21.256792+00:00
1893,247,1629,3,2024-06-10 11:44:16.067963+00:00
1894,1293,1026,5,2024-12-12 09:46:58.083513+00:00
1895,1293,57,4,2025-01-02 22:36:00.263613+00:00
1896,976,1263,2,2024-05-04 14:52:37.698995+00:00
