tax_fee_id,hotel_id,name,tax_type,tax_value,created_at
979,1,Southern_3f1c11,PERCENT,1487.93,2024-02-28 03:16:17.791641+00:00
980,8,And_533669,PERCENT,355.83,2024-05-02 02:59:42.497782+00:00
981,5,Quality_1850e7,FIXED,1371.91,2024-08-03 11:26:22.586185+00:00
982,2,Cut_89ea8d,FIXED,966.89,2025-03-07 09:20:43.915154+00:00
983,5,Fear_d2582c,FIXED,73.66,2025-09-24 10:31:25.069711+00:00
984,1,Must_ee0b94,PERCENT,1705.46,2025-10-09 11:54:35.561997+00:00
985,3,Still_d1ec87,PERCENT,815.56,2024-09-12 10:11:02.510614+00:00
986,4,Account_a55e17,PERCENT,772.35,2025-02-01 13:13:31.967380+00:00
987,6,Society_ef0472,PERCENT,1299.07,2025-03-23 01:31:18.334252+00:00
988,10,Officer_7c7578,FIXED,377.9,2025-09-19 02:21:53.620598+00:00
989,12,Concern_923935,PERCENT,1385.22,2025-03-20 22:43:39.549816+00:00
990,4,A_8a46f8,FIXED,1165.41,2025-03-31 01:27:48.993095+00:00
991,1,Official_8e1c1a,PERCENT,1509.47,2024-03-13 16:48:15.167765+00:00
992,11,Expert_e63898,PERCENT,560.82,2024-04-20 20:00:19.179773+00:00
993,1,Trial_f1aa01,FIXED,678.06,2025-03-17 20:20:22.944957+00:00
994,3,Value_4fc61e,PERCENT,1118.92,2025-09-22 20:13:58.714628+00:00
995,10,Everyone_559132,PERCENT,1974.44,2025-04-10 16:41:20.046448+00:00
996,12,Clear_02bb5a,PERCENT,1009.13,2024-08-04 08:58:02.123180+00:00
997,6,Election_22d133,FIXED,626.67,2025-09-23 20:15:53.041591+00:00
998,10,Receive_a0d45f,PERCENT,1063.19,2024-11-18 11:18:19.584570+00:00
999,10,Technology_274a3e,FIXED,70.08,2025-07-13 15:07:04.608159+00:00
1000,2,Financial_753a82,PERCENT,1997.4,2025-07-28 18:51:19.395883+00:00
1001,2,Any_c41045,PERCENT,485.57,2024-10-21 12:33:53.279788+00:00
1002,10,Lead_e6f3f5,FIXED,1679.95,2024-09-07 18:27:32.007714+00:00
1003,11,Another_a4326c,FIXED,92.73,2024-02-28 00:34:22.855103+00:00
1004,4,National_3ea0e9,FIXED,86.01,2025-01-05 19:27:42.397618+00:00
1005,10,Way_26234c,FIXED,837.28,2024-12-02 20:37:39.691224+00:00
1006,2,Official_c65b29,PERCENT,435.83,2024-11-15 12:15:53.818415+00:00
1007,6,Process_955831,PERCENT,603.2,2025-11-19 19:18:57.272187+00:00
1008,9,Be_f38b33,FIXED,1802.25,2024-05-17 21:50:23.477628+00:00
1009,10,Traditional_52c670,PERCENT,1565.39,2025-12-20 22:24:33.148089+00:00
1010,12,Structure_0494eb,PERCENT,1442.76,2024-09-22 14:02:08.269420+00:00
1011,12,Ok_d95623,PERCENT,1062.57,2025-07-24 14:44:17.748804+00:00
1012,7,Others_989891,FIXED,823.7,2025-07-23 00:31:53.927470+00:00
1013,9,Take_f98d75,PERCENT,1950.28,2025-11-06 00:58:30.304639+00:00
1014,6,During_40c60a,PERCENT,314.94,2024-04-23 04:27:36.495686+00:00
1015,7,Individual_801c25,FIXED,1583.77,2024-03-09 16:57:08.856910+00:00
1016,7,Seat_b4bf23,PERCENT,1306.3,2024-10-16 04:10:18.946935+00:00
1017,12,Land_26920c,PERCENT,714.1,2025-02-28 06:02:36.755838+00:00
1018,2,Feel_6f97b0,FIXED,1863.11,2025-10-14 04:02:24.902586+00:00
1019,5,Left_7aacd5,FIXED,1046.57,2025-04-01 23:23:38.794158+00:00
1020,1,Sense_8a2616,PERCENT,1652.87,2024-07-05 17:01:11.081421+00:00
1021,7,Evidence_aa7fe6,PERCENT,673.31,2024-06-01 14:45:09.438570+00:00
1022,2,Marriage_2d57e0,PERCENT,1818.44,2025-02-03 04:34:46.493712+00:00
1023,1,Plant_9641ec,PERCENT,1645.4,2024-09-05 19:46:01.135463+00:00
1024,4,Call_7bc075,FIXED,1518.04,2025-02-26 11:27:42.277104+00:00
1025,4,Responsibility_92cf46,PERCENT,350.11,2024-09-25 04:12:18.979327+00:00
1026,1,Kid_663a5d,FIXED,442.78,2024-09-11 13:04:10.176793+00:00
1027,8,Enjoy_5a462b,PERCENT,1277.68,2026-01-18 08:21:29.299205+00:00
1028,1,Ability_49a09a,FIXED,1949.37,2025-02-05 13:40:45.477751+00:00
1029,8,Police_004c57,PERCENT,900.87,2025-03-11 12:20:36.732713+00:00
1030,8,About_b1edb5,PERCENT,1661.34,2025-03-14 10:33:21.311945+00:00
1031,2,Upon_783647,PERCENT,1003.11,2024-03-11 23:25:18.398513+00:00
1032,4,Wish_84e4d6,FIXED,1503.95,2024-10-02 18:09:14.872683+00:00
1033,4,Military_30358e,FIXED,1754.96,2024-12-05 09:53:06.479953+00:00
1034,7,Last_28c57f,PERCENT,297.99,2025-04-05 07:13:32.210716+00:00
1035,4,Mouth_5663e9,FIXED,243.94,2024-02-22 21:52:01.923319+00:00
1036,6,Maintain_1c1653,PERCENT,937.3,2024-03-26 12:21:44.568903+00:00
1037,7,Vote_db3da8,PERCENT,875.94,2025-12-20 20:45:19.797733+00:00
1038,4,Star_900cc2,PERCENT,1073.55,2024-08-21 16:35:59.840484+00:00
1039,9,Every_3b02d2,FIXED,272.97,2024-05-07 16:37:02.570191+00:00
1040,1,Edge_bc18ab,FIXED,429.87,2024-02-01 19:54:59.113050+00:00
1041,5,Expert_bdf0d4,FIXED,1881.44,2024-12-06 10:49:45.303247+00:00
1042,11,Else_d47fa3,FIXED,1103.8,2025-01-14 19:23:38.067986+00:00
1043,4,Produce_7295d2,PERCENT,1371.56,2025-08-01 01:27:34.389951+00:00
1044,9,Letter_41d286,FIXED,521.87,2025-03-24 01:34:53.936364+00:00
1045,11,Special_78b21f,FIXED,1015.89,2025-11-11 04:26:27.194678+00:00
1046,3,People_fc04d8,FIXED,1441.65,2024-09-13 19:16:55.946245+00:00
1047,7,Near_38401e,PERCENT,431.65,2024-10-23 15:13:15.777997+00:00
1048,3,Spend_562385,PERCENT,412.5,2024-12-29 03:16:49.481403+00:00
1049,1,Here_523e96,FIXED,1497.95,2025-06-05 09:10:34.730453+00:00
1050,11,Treat_874bee,PERCENT,1252.61,2024-07-11 21:27:00.847492+00:00
1051,1,Left_662f25,PERCENT,76.48,2024-12-10 04:53:00.012000+00:00
1052,6,Interesting_aa67b9,PERCENT,217.03,2025-06-06 02:48:28.108131+00:00
1053,3,Mean_c9c31e,PERCENT,108.68,2024-10-20 10:19:56.201850+00:00
1054,1,History_9e5a59,FIXED,471.21,2024-05-31 08:29:53.703357+00:00
1055,9,Goal_b47f02,FIXED,751.08,2025-03-04 16:34:38.068408+00:00
1056,1,Someone_3d8d4f,FIXED,1701.4,2025-05-11 12:20:08.961218+00:00
1057,1,Model_04ae28,FIXED,182.09,2024-05-24 17:44:21.487502+00:00
1058,6,Enjoy_87e4f6,PERCENT,1296.94,2025-08-09 01:05:47.723084+00:00
1059,1,Stand_4276ad,PERCENT,569.26,2025-02-16 19:20:03.692770+00:00
1060,11,She_d53f3e,FIXED,578.6,2025-09-17 15:10:09.502393+00:00
1061,5,Ball_5b76ab,FIXED,1156.51,2024-02-12 15:42:45.714033+00:00
1062,6,Team_727e23,FIXED,1909.65,2024-10-29 22:00:50.787165+00:00
1063,11,Despite_2e8322,PERCENT,639.92,2024-12-21 13:46:53.294446+00:00
1064,11,Level_e0e59c,PERCENT,311.95,2024-04-21 16:23:55.928715+00:00
1065,11,Accept_ea0d65,PERCENT,1880.82,2024-10-15 15:08:52.138240+00:00
1066,6,Plant_b765c0,FIXED,1798.35,2026-01-21 12:28:23.525391+00:00
1067,3,Scene_005f0f,FIXED,121.93,2025-03-20 22:45:07.946517+00:00
1068,3,Political_a47712,PERCENT,323.62,2026-01-05 04:24:05.399995+00:00
1069,8,Respond_81487d,PERCENT,1882.32,2025-03-21 20:16:58.871925+00:00
1070,6,Quickly_654069,FIXED,779.65,2025-01-02 21:59:53.044386+00:00
1071,7,Body_abb763,PERCENT,1744.69,2024-02-08 13:10:28.463156+00:00
1072,2,Southern_626939,PERCENT,790.19,2025-11-20 09:33:08.044056+00:00
1073,2,Game_849490,FIXED,1229.86,2025-02-09 01:56:45.937135+00:00
1074,2,Race_1ac1f3,FIXED,1513.32,2024-03-23 15:16:27.401616+00:00
1075,9,Machine_3f72df,PERCENT,1037.16,2024-06-01 14:01:15.966496+00:00
1076,1,Particular_80d208,FIXED,1237.71,2024-06-24 03:24:02.446452+00:00
1077,12,Perhaps_985ddf,PERCENT,1424.88,2025-03-10 21:17:44.738577+00:00
1078,12,Able_8beb6f,PERCENT,237.7,2024-10-11 10:24:23.143608+00:00
1079,8,Enter_31b882,FIXED,1441.94,2024-04-08 17:08:57.076936+00:00
1080,11,Continue_cdc079,FIXED,660.76,2025-07-14 03:22:50.750954+00:00
1081,4,Physical_3805e1,PERCENT,1782.47,2024-02-25 22:33:21.884774+00:00
1082,10,Perhaps_1d3d44,FIXED,545.18,2025-03-18 04:33:45.931802+00:00
1083,5,Let_25e264,PERCENT,1801.34,2024-02-06 01:59:23.848979+00:00
1084,7,Attorney_3153d5,FIXED,143.37,2024-04-14 12:18:23.396015+00:00
1085,11,Line_98a0a6,FIXED,1234.23,2024-12-13 20:08:15.906158+00:00
1086,12,Born_602015,PERCENT,359.42,2025-08-03 08:04:02.188920+00:00
1087,2,Thought_dc4259,FIXED,1135.12,2025-07-18 13:07:09.204761+00:00
1088,9,Hair_ed16a0,FIXED,1313.45,2025-07-06 14:27:05.052166+00:00
1089,5,Price_6092c4,FIXED,1889.09,2025-04-30 22:09:01.701775+00:00
1090,7,Area_dc5823,PERCENT,1816.13,2025-12-25 08:45:15.716663+00:00
1091,6,Fact_c2a829,FIXED,741.58,2024-10-08 14:30:45.422002+00:00
1092,8,Player_ea8c78,PERCENT,1012.82,2025-09-04 19:10:30.287204+00:00
1093,6,Go_97dd01,FIXED,66.98,2026-01-06 14:49:58.040844+00:00
1094,3,Game_1ab19b,PERCENT,320.0,2025-06-28 05:52:08.518107+00:00
1095,7,Involve_f657fc,PERCENT,1600.45,2024-11-26 22:56:50.033490+00:00
1096,7,Two_f698e3,PERCENT,1915.56,2025-05-01 08:05:29.380087+00:00
1097,11,Style_bf8e9c,FIXED,130.84,2024-01-25 04:33:34.157422+00:00
1098,11,Agreement_82b929,FIXED,336.48,2024-08-22 07:35:58.322865+00:00
1099,3,Evidence_d2c111,PERCENT,1791.23,2025-11-29 10:15:53.878428+00:00
1100,9,Record_77d3ed,PERCENT,1964.0,2024-11-16 16:33:07.612965+00:00
1101,11,Power_65f460,PERCENT,1185.89,2025-07-04 10:54:17.504249+00:00
1102,6,Unit_cc1822,FIXED,1334.75,2024-06-04 11:22:14.840248+00:00
1103,1,Chair_fafe07,FIXED,1833.09,2025-07-14 15:34:21.323317+00:00
1104,5,Thing_6bac2d,PERCENT,464.53,2025-09-08 09:41:51.150229+00:00
1105,5,List_d4134a,PERCENT,925.64,2025-01-10 00:36:49.370513+00:00
1106,11,Sit_d4acf7,PERCENT,384.3,2024-07-08 04:21:36.349133+00:00
1107,2,Activity_840a44,FIXED,1382.56,2024-06-17 01:16:14.422443+00:00
1108,10,Determine_c1a0e4,FIXED,1465.12,2025-07-08 00:18:38.048303+00:00
1109,9,East_86bdb2,FIXED,515.32,2024-03-12 03:35:15.970453+00:00
1110,11,Way_0fd2a5,FIXED,1684.89,2024-04-15 07:41:39.420606+00:00
1111,11,Design_134a7b,FIXED,946.15,2025-04-28 06:42:40.951319+00:00
1112,8,Religious_62b586,PERCENT,1151.89,2025-04-13 08:36:34.276995+00:00
1113,8,White_90d39c,PERCENT,1906.09,2025-06-09 09:20:15.061903+00:00
1114,7,Know_3b9fc4,FIXED,756.47,2026-01-13 10:22:38.419523+00:00
1115,10,Two_83e5d4,FIXED,144.54,2025-12-28 18:34:00.112834+00:00
1116,8,Among_9fc2d0,PERCENT,976.91,2024-07-23 15:40:23.865734+00:00
1117,9,Store_d9d16b,FIXED,1481.19,2024-02-22 02:58:59.679009+00:00
1118,7,Treatment_a16ee1,FIXED,471.45,2025-09-06 21:20:47.705402+00:00
1119,4,Impact_67e27c,PERCENT,38.72,2024-05-13 04:38:36.675516+00:00
1120,11,Agreement_07299f,PERCENT,1396.1,2025-05-24 16:46:13.152282+00:00
1121,10,Full_c8f943,PERCENT,1973.72,2024-03-28 18:52:13.599118+00:00
1122,10,Good_2b4073,PERCENT,618.84,2025-07-28 20:57:47.359211+00:00
1123,8,Current_e15a2c,PERCENT,1963.66,2025-08-19 09:34:03.561519+00:00
1124,7,Partner_5a20c0,FIXED,994.83,2024-06-17 18:11:44.187243+00:00
1125,4,Her_ad6c3c,PERCENT,1299.89,2026-01-11 21:15:37.987744+00:00
1126,5,Occur_6efa1e,PERCENT,1870.22,2024-04-22 19:18:59.334125+00:00
1127,11,Hold_f8568e,PERCENT,260.3,2025-08-21 04:12:01.317877+00:00
1128,3,Pay_70a0f6,PERCENT,190.71,2025-06-21 05:21:23.379184+00:00
1129,6,Billion_dec818,FIXED,1815.24,2026-01-09 17:15:06.738315+00:00
1130,1,Agreement_e879ae,PERCENT,1182.91,2024-06-14 10:33:09.760363+00:00
1131,11,Resource_4e7670,FIXED,1756.44,2025-07-07 01:02:40.578469+00:00
1132,4,Smile_5fa8f4,PERCENT,803.61,2024-12-18 03:36:04.061055+00:00
1133,12,Out_53b49d,PERCENT,1749.83,2024-10-24 21:25:53.537179+00:00
1134,3,Main_1584d6,PERCENT,1118.75,2025-09-15 09:42:51.919293+00:00
1135,1,Second_0b9688,FIXED,896.09,2024-03-31 04:56:25.539682+00:00
1136,3,Spring_c22a25,FIXED,1871.93,2025-10-17 06:54:56.381825+00:00
1137,1,Admit_c63d35,FIXED,1872.95,2024-09-23 15:27:06.333007+00:00
1138,10,Property_3b948b,FIXED,1172.44,2024-08-15 12:07:11.200153+00:00
1139,1,Song_08a826,FIXED,1598.25,2025-12-15 16:35:09.481340+00:00
1140,10,Degree_51314c,PERCENT,801.91,2024-02-14 20:11:31.423193+00:00
1141,9,Budget_05ab5b,PERCENT,485.66,2024-12-09 00:46:12.551529+00:00
1142,5,Particular_a6839e,PERCENT,142.37,2024-04-30 11:37:09.282333+00:00
1143,4,Worry_2b366f,FIXED,162.07,2025-11-12 00:48:08.722313+00:00
1144,9,Start_e78003,PERCENT,346.51,2026-01-11 07:24:24.102805+00:00
1145,1,Goal_3e8497,PERCENT,335.44,2024-12-28 10:13:31.226701+00:00
1146,8,Your_284b5a,PERCENT,1022.2,2025-02-17 11:16:41.530621+00:00
1147,12,Wrong_97220b,FIXED,1337.64,2025-07-17 13:30:49.436605+00:00
1148,10,Right_fd543b,PERCENT,845.84,2024-12-03 17:33:08.216376+00:00
1149,6,His_4057f1,FIXED,1061.52,2025-01-14 14:06:57.148681+00:00
1150,3,Throw_096781,FIXED,1608.4,2024-06-02 17:29:59.579205+00:00
1151,9,Ever_cd8330,PERCENT,48.14,2025-01-21 21:04:06.076796+00:00
1152,9,White_f523e7,PERCENT,1674.28,2026-01-21 06:33:39.020007+00:00
1153,11,Movement_8f50fd,PERCENT,1561.14,2025-06-13 09:22:03.863154+00:00
1154,5,Rate_969b00,FIXED,246.75,2025-05-16 05:29:13.290463+00:00
1155,8,Those_b63279,FIXED,398.19,2025-01-21 17:25:15.388990+00:00
1156,8,Customer_e965d8,FIXED,847.75,2025-10-30 00:53:35.326514+00:00
1157,3,Too_693b96,PERCENT,777.17,2025-03-29 18:22:17.457905+00:00
1158,12,Control_20d2d5,FIXED,556.2,2024-02-12 18:57:10.211091+00:00
1159,5,Mean_af1246,PERCENT,557.18,2024-10-03 14:13:14.155894+00:00
1160,2,Win_bccfd8,FIXED,1443.23,2025-09-06 09:30:39.833048+00:00
1161,8,Foot_bc85e0,FIXED,774.98,2025-03-04 04:03:24.759192+00:00
1162,7,Traditional_679eaf,FIXED,1721.76,2025-04-06 14:24:30.048405+00:00
1163,5,Fund_3ad33b,FIXED,853.6,2024-09-22 03:30:11.316900+00:00
1164,7,Ground_bc7cea,FIXED,1693.44,2024-09-16 14:55:07.420936+00:00
1165,6,Term_c42bfd,FIXED,1721.65,2025-09-17 12:16:25.033643+00:00
1166,4,Many_c20495,PERCENT,1525.54,2024-11-18 03:37:34.655124+00:00
1167,1,Million_a75399,FIXED,1080.29,2025-04-12 00:29:25.097805+00:00
1168,8,Run_25da67,PERCENT,1121.93,2025-07-31 11:28:05.371237+00:00
1169,6,Under_41099f,PERCENT,821.38,2025-04-10 15:20:53.877097+00:00
1170,4,Stock_a30af5,FIXED,1282.51,2024-03-26 13:44:13.085558+00:00
1171,8,Director_b2f017,FIXED,910.72,2024-08-06 23:11:35.406229+00:00
1172,4,Born_e186af,FIXED,1376.89,2026-01-20 13:20:29.263151+00:00
1173,3,Across_1fa3d4,PERCENT,1442.77,2025-06-22 02:25:20.447537+00:00
1174,3,Clearly_483d51,PERCENT,1177.75,2026-01-06 00:19:35.545080+00:00
1175,6,Thing_04cad9,PERCENT,1011.83,2025-12-31 02:56:46.108699+00:00
1176,2,Office_78095e,FIXED,1613.85,2024-07-05 07:29:15.560721+00:00
1177,8,Teacher_7da31d,FIXED,1339.14,2025-04-07 17:16:11.996856+00:00
1178,2,Ball_7757a2,PERCENT,1673.59,2024-07-18 12:01:54.569318+00:00
1179,7,Attorney_d31eb6,PERCENT,398.04,2024-09-11 16:40:27.028430+00:00
1180,6,Action_f83c0b,FIXED,247.86,2024-12-31 18:31:25.762948+00:00
1181,2,Crime_1b0910,PERCENT,1030.78,2024-08-17 08:04:45.199425+00:00
1182,2,Girl_cc959b,PERCENT,1443.29,2024-08-03 23:53:06.410798+00:00
1183,5,Property_804f8d,FIXED,1952.4,2024-12-17 20:45:14.117859+00:00
1184,9,Side_881db3,FIXED,1837.42,2024-11-01 21:38:21.007984+00:00
1185,3,Money_6e019e,PERCENT,490.08,2024-06-24 06:30:43.307155+00:00
1186,1,Court_6f8a0c,FIXED,1105.8,2024-06-09 15:27:23.431944+00:00
1187,9,Ball_591a19,FIXED,1392.72,2025-12-16 04:41:37.636675+00:00
1188,7,Purpose_d3c3c8,FIXED,1360.1,2025-08-26 02:53:55.988261+00:00
1189,5,Believe_4bc7b6,PERCENT,504.94,2024-04-05 01:24:03.132432+00:00
1190,9,Partner_992c7e,FIXED,1992.68,2024-06-08 22:27:44.154841+00:00
1191,6,Exactly_d0516e,PERCENT,1242.1,2026-01-03 14:36:35.983760+00:00
1192,5,Must_65baa6,FIXED,136.94,2025-09-13 08:54:22.161350+00:00
1193,4,According_df9a32,PERCENT,36.67,2025-10-06 05:12:14.180679+00:00
1194,4,Hot_44f954,FIXED,1827.54,2025-04-28 13:47:21.517550+00:00
1195,9,Ready_f8c564,PERCENT,1767.43,2024-08-02 20:37:56.662141+00:00
1196,12,Stop_0b3c78,PERCENT,256.73,2024-10-10 03:16:44.333854+00:00
1197,9,Study_be197e,FIXED,547.41,2024-07-04 09:01:02.238673+00:00
1198,2,Nation_acf169,FIXED,1938.28,2024-09-08 03:56:42.191443+00:00
1199,1,Minute_6876b0,PERCENT,41.21,2025-09-07 14:06:32.168710+00:00
1200,10,Official_7d33cf,PERCENT,1753.88,2025-12-19 11:49:39.901737+00:00
1201,11,Success_0ab298,FIXED,1833.44,2024-08-25 15:13:35.749038+00:00
1202,6,Church_581628,PERCENT,897.49,2024-07-14 09:24:11.909087+00:00
1203,8,Western_0b3a68,PERCENT,1898.31,2024-08-12 15:58:13.229176+00:00
1204,9,Anyone_d3b33f,PERCENT,1264.58,2024-08-31 06:48:46.090141+00:00
1205,3,Top_10c451,FIXED,701.66,2025-10-27 14:42:22.462149+00:00
1206,12,Space_d81e8d,FIXED,1266.27,2025-01-16 11:42:38.771443+00:00
1207,10,Staff_9149e9,FIXED,826.48,2025-04-24 20:42:50.497047+00:00
1208,2,If_ef7f25,PERCENT,1942.29,2024-06-21 07:40:29.658901+00:00
1209,12,Set_a8e300,FIXED,1374.37,2025-02-12 06:48:31.448336+00:00
1210,8,Build_a6598b,PERCENT,209.88,2024-02-04 02:41:34.009113+00:00
1211,6,Choose_1531d3,PERCENT,1623.38,2025-02-12 00:26:38.911040+00:00
1212,12,Write_4e3caf,PERCENT,701.45,2025-04-14 23:11:55.501046+00:00
1213,8,Information_cb24fa,FIXED,1711.82,2024-11-28 21:35:43.106457+00:00
1214,7,Poor_8d753c,FIXED,428.35,2026-01-08 16:06:24.817043+00:00
1215,8,From_e5e505,FIXED,1310.94,2025-09-02 05:07:06.539017+00:00
1216,1,Southern_37bde4,FIXED,1433.03,2024-07-23 08:42:51.315304+00:00
1217,9,Help_9ae9e3,PERCENT,675.38,2025-09-22 06:37:18.842530+00:00
1218,4,Draw_fff2dd,PERCENT,1044.68,2025-08-25 04:01:47.885518+00:00
1219,11,There_17ae78,PERCENT,1510.13,2025-01-21 10:04:27.109202+00:00
1220,9,Should_c9606c,FIXED,587.92,2025-01-21 11:31:06.494889+00:00
1221,4,Sea_8ef7ba,PERCENT,523.11,2025-01-31 14:27:37.559388+00:00
1222,12,Save_17c0d4,FIXED,1367.26,2025-11-28 23:03:41.175348+00:00
1223,4,Position_9d5049,FIXED,1857.3,2025-11-23 14:11:03.952067+00:00
1224,1,Sit_20a307,PERCENT,400.52,2024-06-08 18:27:14.116935+00:00
1225,12,Yeah_302d35,FIXED,416.7,2026-01-12 16:50:20.634609+00:00
1226,12,Big_197375,FIXED,1116.67,2025-02-22 23:35:33.060462+00:00
1227,12,Attorney_5ffb6a,FIXED,1514.32,2024-07-21 03:14:41.915402+00:00
1228,5,Activity_371c97,PERCENT,1753.44,2025-12-03 18:32:38.242042+00:00
1229,2,Information_37fc57,PERCENT,1374.49,2025-04-06 12:47:46.506590+00:00
1230,10,Democratic_fc1a8e,FIXED,1117.83,2024-06-26 10:57:38.189458+00:00
1231,2,Travel_287b43,FIXED,455.81,2024-10-20 17:25:16.647979+00:00
1232,4,Bag_87e47e,FIXED,310.64,2025-12-19 02:08:56.058893+00:00
1233,12,Economic_01fb8c,PERCENT,1961.05,2024-08-01 08:23:55.124387+00:00
1234,4,Garden_77d0d4,PERCENT,636.73,2024-11-13 03:09:14.901764+00:00
1235,8,Commercial_af1728,FIXED,1678.18,2024-07-03 14:05:07.619900+00:00
1236,10,Evidence_1bb7fc,PERCENT,1810.16,2025-02-12 16:54:00.220291+00:00
1237,9,Win_029bb6,PERCENT,1266.98,2025-03-18 21:33:16.941707+00:00
1238,11,None_dd057f,FIXED,541.38,2025-07-20 07:35:10.096652+00:00
1239,4,Marriage_2cc43e,PERCENT,674.04,2025-04-23 22:34:35.791456+00:00
1240,8,Low_e29c16,PERCENT,1453.58,2024-10-09 09:23:44.532535+00:00
1241,7,Up_8140c0,PERCENT,1426.09,2025-02-27 08:49:04.194481+00:00
1242,10,Me_c2cd95,FIXED,1858.6,2024-10-14 02:09:09.262049+00:00
1243,3,Help_bc0db8,PERCENT,154.65,2025-06-15 03:32:04.249758+00:00
1244,3,Trade_0666b5,PERCENT,1736.45,2026-01-16 03:08:27.732244+00:00
1245,8,Book_8684cf,PERCENT,650.22,2025-07-21 10:15:21.733773+00:00
1246,3,Piece_b5c96f,PERCENT,1322.62,2025-11-08 10:31:56.441017+00:00
1247,2,Laugh_493103,PERCENT,357.43,2025-10-11 20:27:56.389403+00:00
1248,5,Tv_76cab2,FIXED,1237.53,2025-01-09 11:43:05.294751+00:00
1249,3,Show_2e3b5f,PERCENT,300.72,2025-07-03 02:53:46.091787+00:00
1250,1,Good_126dd0,PERCENT,890.91,2024-03-02 16:06:49.067192+00:00
1251,10,Cost_6ee269,FIXED,189.82,2025-11-27 02:27:27.568957+00:00
1252,10,Indicate_3f5fe2,PERCENT,841.36,2024-01-28 16:07:32.488467+00:00
1253,1,Make_416e02,FIXED,1317.17,2026-01-15 18:37:19.098636+00:00
1254,2,Woman_ac96ec,PERCENT,1266.51,2024-03-05 16:04:50.631234+00:00
1255,10,Figure_326cd1,FIXED,805.7,2025-07-22 22:32:15.145292+00:00
1256,9,Beautiful_bcf28e,FIXED,1457.77,2025-01-22 07:56:36.497364+00:00
1257,1,As_6cc997,PERCENT,880.19,2024-05-14 05:25:29.910182+00:00
1258,3,Nature_024eb7,PERCENT,896.96,2026-01-10 14:47:30.647853+00:00
1259,6,Physical_2794bb,PERCENT,194.32,2024-10-23 14:11:09.283649+00:00
1260,2,According_45379c,PERCENT,674.84,2024-01-26 16:59:46.821714+00:00
1261,1,Mouth_c8fffa,PERCENT,983.25,2025-07-05 02:53:07.279373+00:00
1262,7,Budget_58ba04,FIXED,1138.82,2024-07-28 05:39:08.726395+00:00
1263,9,Kitchen_c19ce3,PERCENT,919.11,2025-06-17 00:01:53.322410+00:00
1264,8,Religious_12ec51,FIXED,136.9,2025-02-27 12:53:19.361087+00:00
1265,2,Consumer_2b9f66,PERCENT,1994.94,2024-06-23 01:29:58.195783+00:00
1266,2,Often_041fc3,FIXED,1088.05,2024-06-05 13:45:21.966783+00:00
1267,9,Fear_25aa02,FIXED,1659.73,2025-01-03 16:46:35.926526+00:00
1268,3,Civil_3a994a,FIXED,903.38,2024-07-27 22:41:06.324523+00:00
1269,9,Always_691d3f,PERCENT,1693.06,2026-01-01 15:27:39.946140+00:00
1270,3,Summer_6842ff,PERCENT,1284.45,2024-01-26 01:59:47.286687+00:00
1271,3,Reach_33d2e9,PERCENT,1240.59,2024-12-22 03:24:28.305922+00:00
1272,7,Edge_5fc703,FIXED,894.83,2024-05-04 09:30:35.331718+00:00
1273,6,No_f48a63,FIXED,559.61,2024-03-06 19:59:01.283068+00:00
1274,7,Film_455328,FIXED,836.07,2024-10-08 03:39:19.928668+00:00
1275,5,Policy_e089e6,PERCENT,1920.53,2025-02-08 23:19:17.520078+00:00
1276,6,Heavy_44e6ce,FIXED,1120.52,2024-12-25 23:16:25.529685+00:00
1277,9,Your_9ce11b,PERCENT,96.94,2024-03-10 05:10:02.513286+00:00
1278,10,But_0c2f30,PERCENT,134.68,2026-01-02 08:09:34.690877+00:00
1279,5,Recent_8e5dda,PERCENT,1697.38,2025-03-01 01:31:07.042215+00:00
1280,4,Minute_468bf0,PERCENT,1977.52,2025-09-09 02:05:56.050521+00:00
1281,4,Quite_55c996,PERCENT,789.44,2025-02-12 06:41:53.372508+00:00
1282,8,Rock_fcb840,PERCENT,1699.73,2025-05-10 13:54:31.283958+00:00
1283,12,Can_27ff75,PERCENT,1566.44,2024-04-30 23:32:57.252516+00:00
1284,9,Whether_edbe17,PERCENT,1895.44,2024-10-06 06:49:56.355228+00:00
1285,4,Those_f7426f,PERCENT,466.58,2024-03-01 12:35:57.906110+00:00
1286,5,Congress_f7e2f8,PERCENT,1513.58,2025-03-19 01:38:57.509573+00:00
1287,8,Serious_54693e,PERCENT,167.88,2024-09-09 03:31:19.425323+00:00
1288,10,Alone_2c4864,PERCENT,1405.43,2024-04-25 16:07:29.303782+00:00
1289,6,Apply_c86583,PERCENT,1086.62,2024-04-30 12:22:03.877815+00:00
1290,1,Woman_0bd0df,FIXED,1591.99,2025-07-02 21:55:02.520170+00:00
1291,4,Identify_dbe094,PERCENT,1607.89,2024-11-15 09:31:22.548264+00:00
1292,2,Sing_400882,PERCENT,154.5,2025-05-27 18:19:37.027594+00:00
1293,12,Seven_b247d8,PERCENT,455.67,2025-05-16 13:09:04.073546+00:00
1294,7,Positive_8c9282,PERCENT,1708.0,2024-07-27 15:39:52.376003+00:00
1295,4,After_c6b3d8,PERCENT,193.37,2024-08-19 15:17:24.183295+00:00
1296,7,Feeling_72e8ce,FIXED,139.76,2024-12-22 19:33:30.369177+00:00
