tax_fee_id,hotel_id,name,tax_type,tax_value,created_at
1054,8,Husband_e985a9,FIXED,748.5,2025-01-29 06:37:09+00:00
1055,7,Enjoy_477207,PERCENT,1656.89,2025-01-08 18:58:47+00:00
1056,4,Produce_056fd2,FIXED,1228.32,2024-09-20 21:35:54+00:00
1057,6,Lay_87c763,FIXED,883.42,2025-04-09 20:24:02+00:00
1058,7,Middle_418891,FIXED,1703.23,2024-12-06 10:50:31+00:00
1059,8,Central_ce9e49,PERCENT,87.61,2024-11-07 03:54:29+00:00
1060,11,Federal_0491f4,FIXED,755.01,2024-05-15 21:44:56+00:00
1061,4,Student_a2b0c5,PERCENT,748.36,2024-03-01 19:17:21+00:00
1062,11,Prepare_0bdaa7,FIXED,115.81,2025-08-26 23:27:50+00:00
1063,5,Third_9a4c59,PERCENT,817.33,2025-12-06 22:45:26+00:00
1064,7,Current_a7a4da,FIXED,1081.03,2024-11-18 09:41:08+00:00
1065,10,Theory_33d5ef,FIXED,1189.6,2024-02-24 22:05:04+00:00
1066,5,Business_a7101b,PERCENT,1883.68,2024-03-25 19:47:49+00:00
1067,1,End_5d6c5f,FIXED,412.25,2025-05-23 11:42:39+00:00
1068,3,Admit_923107,FIXED,245.11,2025-11-24 07:08:45+00:00
1069,10,Toward_3e8191,FIXED,1545.53,2025-01-14 11:00:06+00:00
1070,10,Light_984ed1,PERCENT,1470.82,2025-09-03 22:38:41+00:00
1071,6,Score_709af3,PERCENT,518.67,2024-10-19 15:23:55+00:00
1072,9,Wrong_a0f662,PERCENT,1785.34,2025-09-10 19:58:09+00:00
1073,1,Move_292c54,PERCENT,872.51,2024-03-06 09:16:39+00:00
1074,1,Exactly_36c014,FIXED,1786.85,2024-12-27 16:53:19+00:00
1075,3,Field_719286,PERCENT,1370.28,2025-12-03 01:55:29+00:00
1076,10,Force_efc80c,FIXED,913.9,2024-03-10 02:48:35+00:00
1077,1,How_7ac8c2,PERCENT,1165.43,2024-02-08 22:01:50+00:00
1078,2,Get_4d66f8,PERCENT,347.96,2024-08-16 07:29:09+00:00
1079,1,Among_04c3be,PERCENT,113.66,2024-05-28 22:55:06+00:00
1080,9,Card_69a729,FIXED,704.18,2024-08-13 23:45:59+00:00
1081,9,Big_db2b38,PERCENT,1195.69,2025-02-16 12:44:20+00:00
1082,3,Change_e7ac85,FIXED,223.07,2025-09-25 09:42:55+00:00
1083,1,Spend_cad17a,PERCENT,1736.72,2025-05-10 07:19:19+00:00
1084,3,Claim_3a8c57,FIXED,475.22,2024-08-31 05:16:42+00:00
1085,6,Institution_efb949,PERCENT,1553.66,2024-01-15 00:17:29+00:00
1086,2,Issue_b662ca,PERCENT,419.63,2024-10-04 16:28:02+00:00
1087,7,Magazine_1ba0a4,PERCENT,1314.85,2025-08-29 16:08:16+00:00
1088,11,Drive_e2f85a,FIXED,1003.31,2025-11-22 06:36:23+00:00
1089,6,Reach_bca1da,FIXED,92.38,2024-07-26 00:29:17+00:00
1090,7,Finish_605e04,FIXED,980.36,2024-03-17 02:08:13+00:00
1091,2,Company_268d6c,FIXED,1295.96,2025-06-14 03:45:02+00:00
1092,3,Company_ddcd9b,FIXED,1374.61,2024-09-03 23:41:22+00:00
1093,8,Member_7f5998,FIXED,696.57,2025-03-13 13:16:59+00:00
1094,7,Bring_1411d5,PERCENT,591.66,2024-01-31 14:44:33+00:00
1095,3,Story_08acb6,PERCENT,1032.7,2025-04-23 22:52:21+00:00
1096,11,Water_e8ddc6,PERCENT,87.92,2025-10-25 06:18:43+00:00
1097,5,Child_7bf9ee,PERCENT,435.04,2025-06-17 13:15:48+00:00
1098,5,Address_7312ae,PERCENT,928.39,2024-11-07 10:57:51+00:00
1099,6,Let_7902b5,FIXED,479.96,2025-08-20 15:07:21+00:00
1100,7,Assume_12e811,FIXED,1364.17,2025-03-01 23:47:50+00:00
1101,4,Near_2a454d,PERCENT,429.17,2024-09-26 11:00:59+00:00
1102,11,List_45c2ca,PERCENT,1158.6,2025-09-10 11:50:56+00:00
1103,11,Prove_062f88,FIXED,991.13,2024-04-04 02:57:28+00:00
1104,7,Information_9bbc8e,PERCENT,208.09,2025-11-26 22:50:41+00:00
1105,1,Lose_0939ca,FIXED,1070.67,2025-06-20 09:53:07+00:00
1106,7,Talk_464caf,FIXED,1716.41,2024-05-22 16:58:36+00:00
1107,1,Information_13fe09,FIXED,1395.2,2024-11-22 21:14:57+00:00
1108,12,Major_64e313,FIXED,1095.86,2024-09-08 17:21:39+00:00
1109,8,Industry_0ec26a,PERCENT,497.3,2024-07-22 11:51:32+00:00
1110,5,Evening_5f1519,PERCENT,1852.42,2024-02-22 09:02:59+00:00
1111,5,Couple_23cc47,FIXED,21.83,2025-08-24 21:30:49+00:00
1112,10,Cut_4375c7,PERCENT,59.27,2024-04-28 17:04:12+00:00
1113,7,Middle_ffc975,FIXED,931.6,2024-09-30 18:16:45+00:00
1114,12,Development_c0a6ca,FIXED,1506.11,2024-10-17 21:11:51+00:00
1115,4,Congress_933899,PERCENT,1555.14,2024-07-21 11:15:52+00:00
1116,6,Place_bc67a4,PERCENT,751.32,2024-02-16 07:18:41+00:00
1117,4,Customer_675013,FIXED,864.31,2025-10-17 20:35:33+00:00
1118,3,Step_69ed03,FIXED,607.02,2024-07-15 13:53:13+00:00
1119,9,Them_bb139c,PERCENT,779.89,2024-08-22 09:06:20+00:00
1120,6,Him_cbb64a,PERCENT,113.25,2025-03-15 17:12:24+00:00
1121,8,Least_6f5b1c,PERCENT,428.08,2024-12-23 18:46:46+00:00
1122,9,Power_5771a8,PERCENT,274.22,2024-07-31 08:21:12+00:00
1123,7,Sure_e07d53,FIXED,1772.62,2025-08-02 00:12:53+00:00
1124,7,Contain_29eb65,PERCENT,766.39,2024-07-10 00:19:48+00:00
1125,5,Paper_cdb976,FIXED,1847.16,2025-12-20 04:19:24+00:00
1126,2,Attack_4e6db8,FIXED,1733.58,2024-07-20 11:56:21+00:00
1127,1,Really_7c2860,FIXED,221.69,2025-12-07 14:40:21+00:00
1128,11,Room_4eb8fb,PERCENT,1974.02,2025-09-13 03:59:04+00:00
1129,10,Three_443d9f,FIXED,72.21,2025-12-19 13:37:31+00:00
1130,11,Choice_d7b9e6,PERCENT,1848.86,2025-09-12 10:45:52+00:00
1131,4,Several_ce1ddf,PERCENT,1467.96,2025-08-02 21:24:03+00:00
1132,10,Road_6a4f3c,PERCENT,1382.11,2025-04-13 22:14:08+00:00
1133,5,Physical_1bc61a,FIXED,974.03,2024-09-29 15:14:51+00:00
1134,8,Enjoy_a261e4,PERCENT,1356.54,2024-08-08 10:19:22+00:00
1135,12,News_cc4653,FIXED,1226.19,2025-11-26 10:00:47+00:00
1136,9,Natural_f24533,FIXED,1394.48,2025-04-29 20:44:16+00:00
1137,11,Policy_48e785,FIXED,1365.03,2025-04-28 06:34:45+00:00
1138,9,Old_b7c6de,FIXED,835.31,2024-04-04 15:38:14+00:00
1139,8,Fight_036f52,FIXED,1688.97,2025-07-21 12:28:07+00:00
1140,4,Each_991228,PERCENT,817.13,2024-05-17 18:14:38+00:00
1141,2,Attorney_911a41,FIXED,1863.72,2024-11-15 20:44:28+00:00
1142,8,Song_a8338b,PERCENT,1302.42,2024-11-21 05:16:45+00:00
1143,12,Cold_cc2871,FIXED,1263.91,2024-12-29 09:35:36+00:00
1144,3,Here_e506e4,PERCENT,1901.53,2024-09-12 20:44:46+00:00
1145,10,Performance_faa080,PERCENT,80.64,2024-04-09 15:07:04+00:00
1146,11,Call_f21983,PERCENT,1758.81,2024-08-18 16:50:51+00:00
1147,1,Fear_c8ef63,PERCENT,691.26,2025-12-27 20:52:13+00:00
1148,5,Best_d7a0f9,FIXED,707.28,2024-02-02 23:45:46+00:00
1149,5,Former_73503f,PERCENT,1781.71,2025-04-19 08:50:43+00:00
1150,10,Network_285a3b,FIXED,1909.12,2024-10-09 14:47:37+00:00
1151,12,Threat_26786f,FIXED,1358.75,2025-04-27 12:39:51+00:00
1152,5,Onto_f20fd1,FIXED,294.78,2025-01-09 14:00:09+00:00
1153,3,Yourself_9a6fb7,FIXED,172.01,2024-11-16 08:16:01+00:00
1154,9,Most_1da3a6,FIXED,566.27,2025-05-07 20:50:29+00:00
1155,4,Member_dce32a,FIXED,1060.1,2024-05-31 18:04:42+00:00
1156,12,Adult_b4d255,PERCENT,282.94,2025-07-08 07:54:29+00:00
1157,11,South_d33a0f,FIXED,960.93,2025-01-13 22:05:05+00:00
1158,11,Past_b8c0a4,FIXED,413.66,2025-01-08 20:30:38+00:00
1159,12,Forward_714459,PERCENT,896.07,2025-08-22 00:22:09+00:00
1160,10,Over_cf0b6d,PERCENT,1909.38,2025-03-08 10:41:50+00:00
1161,7,Tell_31263e,FIXED,636.13,2024-12-24 09:21:17+00:00
1162,1,Wait_07eb0a,PERCENT,158.11,2025-01-05 17:28:34+00:00
1163,12,Power_036de0,PERCENT,782.69,2025-09-05 05:58:13+00:00
1164,7,Talk_d2991d,PERCENT,1656.68,2024-12-03 18:05:55+00:00
1165,12,Enter_78e92e,FIXED,1186.84,2025-10-15 04:58:01+00:00
1166,5,Put_dac394,FIXED,1248.63,2025-09-23 07:24:19+00:00
1167,6,Resource_d16d4f,PERCENT,1566.04,2024-09-01 17:52:21+00:00
1168,6,Challenge_f87634,PERCENT,1633.81,2024-05-27 04:06:01+00:00
1169,6,Million_0661e3,FIXED,1581.51,2025-01-11 08:09:37+00:00
1170,10,Southern_0db8e0,PERCENT,280.42,2025-04-01 06:33:38+00:00
1171,10,Where_ec4acc,PERCENT,757.27,2024-02-13 03:09:46+00:00
1172,5,Quality_5fb33b,FIXED,1639.16,2024-07-16 10:04:57+00:00
1173,8,Under_de03f0,FIXED,1236.37,2024-02-21 04:54:40+00:00
1174,8,Follow_9944e3,PERCENT,700.51,2024-10-27 04:21:28+00:00
1175,4,Soon_ab0d26,FIXED,738.32,2024-06-23 00:03:01+00:00
1176,6,Alone_caeab6,FIXED,1927.48,2024-07-17 21:17:33+00:00
1177,3,Husband_c4a12a,FIXED,1914.8,2025-07-09 18:38:42+00:00
1178,5,Color_86d352,PERCENT,193.0,2025-08-25 20:48:17+00:00
1179,3,Policy_e7ac64,PERCENT,893.98,2025-11-10 20:40:22+00:00
1180,6,Successful_2f0f01,FIXED,681.16,2024-07-04 21:27:54+00:00
1181,5,Sing_0ab6b6,FIXED,1829.97,2025-11-22 16:21:23+00:00
1182,11,Onto_72cd49,PERCENT,1549.45,2024-08-28 00:36:10+00:00
1183,2,Under_07f2b4,FIXED,892.7,2025-09-07 13:40:58+00:00
1184,2,Discussion_dd53ad,PERCENT,1348.97,2025-01-23 00:16:54+00:00
1185,9,Environmental_398661,PERCENT,1727.66,2024-03-13 08:26:51+00:00
1186,3,Sell_0c9b79,PERCENT,394.71,2024-09-27 00:12:59+00:00
1187,10,Key_ddcb2d,FIXED,437.98,2024-04-11 00:22:49+00:00
1188,12,Growth_1c8944,FIXED,1016.96,2024-10-29 11:01:21+00:00
1189,7,Mrs_0d1171,PERCENT,511.38,2025-08-06 22:39:20+00:00
1190,1,Last_3f2151,PERCENT,75.0,2025-04-03 03:45:56+00:00
1191,7,Him_e11496,PERCENT,1032.9,2025-01-21 18:50:25+00:00
1192,10,Foreign_4d778d,FIXED,1295.47,2025-01-02 12:51:16+00:00
1193,8,Act_48479f,PERCENT,1487.46,2024-05-03 08:46:40+00:00
1194,10,Impact_40ef49,FIXED,437.37,2025-08-23 18:25:12+00:00
1195,8,Use_92a7cf,FIXED,801.33,2025-04-09 09:41:51+00:00
1196,6,Land_9b597a,FIXED,1265.58,2025-05-19 10:17:20+00:00
1197,11,Central_1aa921,FIXED,1435.13,2025-11-25 01:56:31+00:00
1198,5,Down_e46c8f,FIXED,859.47,2025-10-21 15:19:20+00:00
1199,9,Direction_d50fd2,PERCENT,1757.88,2025-09-17 06:29:34+00:00
1200,3,Pull_95ed94,PERCENT,188.59,2024-02-09 01:58:35+00:00
1201,12,Response_546b34,PERCENT,1501.75,2024-03-23 06:55:25+00:00
1202,1,Win_ff80cc,FIXED,1264.4,2024-09-24 18:50:40+00:00
1203,10,Carry_cdbaab,FIXED,781.83,2025-06-03 01:47:37+00:00
1204,10,Debate_96532a,FIXED,1906.6,2025-09-19 18:39:22+00:00
1205,2,American_68f90e,PERCENT,1989.04,2024-07-21 18:43:51+00:00
1206,11,Radio_2fb9d0,FIXED,993.07,2025-09-02 16:54:30+00:00
1207,3,Oil_a66786,PERCENT,1624.34,2025-11-21 15:48:26+00:00
1208,4,True_c4bc83,FIXED,1877.93,2025-05-26 04:00:48+00:00
1209,2,Design_901bd6,FIXED,852.34,2025-05-20 15:44:37+00:00
1210,5,Democrat_2f6f47,FIXED,1649.4,2025-09-29 09:57:00+00:00
1211,2,Produce_a64c36,PERCENT,1808.58,2026-01-06 06:44:47+00:00
1212,9,Consider_09b9e9,PERCENT,1084.21,2024-03-06 14:44:37+00:00
1213,6,For_341c62,FIXED,965.78,2024-08-17 20:30:01+00:00
1214,4,Already_1d99a7,PERCENT,774.29,2024-01-13 07:24:07+00:00
1215,4,Role_cdacdc,PERCENT,368.4,2025-07-19 23:19:17+00:00
1216,10,Detail_ccca18,PERCENT,1535.64,2025-05-17 13:03:55+00:00
1217,2,Tough_40aab4,PERCENT,513.97,2025-11-19 14:47:46+00:00
1218,11,Campaign_8d30d0,PERCENT,1798.67,2024-07-31 00:23:34+00:00
1219,3,Similar_60795c,FIXED,378.59,2024-08-04 09:43:22+00:00
1220,5,Structure_d28f69,FIXED,49.07,2025-10-14 19:03:44+00:00
1221,1,Red_a298d5,FIXED,186.71,2025-09-11 23:32:31+00:00
1222,5,Specific_09d1f5,FIXED,153.02,2025-08-15 21:59:31+00:00
1223,5,Think_74bcfa,FIXED,1662.23,2025-09-03 08:44:14+00:00
1224,4,Standard_725641,PERCENT,900.24,2024-10-02 22:57:23+00:00
1225,7,Cause_9face3,PERCENT,95.6,2025-12-26 20:43:44+00:00
1226,8,Region_834f96,PERCENT,149.55,2025-09-07 16:29:05+00:00
1227,5,Range_f1bf8c,FIXED,1023.04,2024-11-03 04:20:21+00:00
1228,3,Take_480764,FIXED,334.84,2024-12-20 01:43:01+00:00
1229,2,Direction_e39916,FIXED,612.86,2025-04-25 21:48:35+00:00
1230,9,Low_de7ac7,PERCENT,1091.01,2025-10-02 22:19:20+00:00
1231,8,If_6bff99,PERCENT,981.21,2024-09-14 04:00:32+00:00
1232,3,Tend_fd98ff,PERCENT,50.82,2024-12-24 20:03:54+00:00
1233,4,Or_fc857b,FIXED,1735.64,2025-09-29 03:52:20+00:00
1234,1,Recently_32c6d2,FIXED,1905.25,2024-09-15 00:14:00+00:00
1235,6,Fire_d37dfa,FIXED,1666.46,2024-03-12 00:05:19+00:00
1236,5,Article_772cca,PERCENT,1974.53,2025-04-25 09:07:22+00:00
1237,6,Likely_06821d,FIXED,145.37,2024-07-18 03:25:55+00:00
1238,8,Figure_7b1389,FIXED,1607.72,2024-02-29 05:03:09+00:00
1239,1,Third_43d1b3,PERCENT,1086.28,2026-01-05 02:04:58+00:00
1240,11,Food_8240ac,PERCENT,907.06,2025-08-17 09:35:27+00:00
1241,5,Since_8e0097,FIXED,934.45,2025-08-27 09:48:07+00:00
1242,10,But_be9a87,PERCENT,815.13,2025-07-05 21:55:53+00:00
1243,5,School_53898f,PERCENT,514.27,2025-04-25 09:47:50+00:00
1244,1,Whatever_a6645c,PERCENT,1600.65,2024-05-18 13:38:00+00:00
1245,2,Plant_6b3493,PERCENT,1250.72,2024-02-24 00:31:35+00:00
1246,9,Send_f44a46,FIXED,615.66,2024-10-16 00:01:09+00:00
1247,3,Small_393bcd,PERCENT,1850.5,2024-04-26 10:26:00+00:00
1248,6,Too_cecc0f,PERCENT,1455.41,2025-06-02 21:06:40+00:00
1249,9,Building_91bd1e,PERCENT,837.7,2024-04-25 08:57:48+00:00
1250,11,Staff_21ac73,FIXED,691.92,2025-08-04 14:12:28+00:00
1251,3,Image_3611dc,PERCENT,1509.67,2024-09-02 21:40:44+00:00
1252,6,Subject_7941bf,PERCENT,523.22,2024-03-08 03:04:10+00:00
1253,9,Short_cf0d07,FIXED,1227.96,2024-03-04 12:55:50+00:00
1254,1,Brother_d568dc,FIXED,1029.72,2025-05-21 05:49:43+00:00
1255,8,Box_19a543,FIXED,1310.32,2024-06-21 20:00:03+00:00
1256,9,Thus_6d87ab,PERCENT,1203.74,2024-08-27 20:49:05+00:00
1257,1,Media_c141a3,FIXED,1487.55,2025-12-08 14:40:08+00:00
1258,5,Figure_a6ac60,FIXED,314.63,2025-06-19 19:14:20+00:00
1259,1,Hard_3d25ad,PERCENT,792.31,2025-01-20 05:37:56+00:00
1260,2,Well_2a361c,PERCENT,1615.41,2025-06-01 08:37:36+00:00
1261,7,Trade_4245ba,PERCENT,1878.8,2025-10-13 21:21:43+00:00
1262,12,Rule_428d51,FIXED,1364.05,2024-07-02 22:09:47+00:00
1263,5,Cold_aad8b7,FIXED,1801.47,2024-02-12 15:57:46+00:00
1264,1,Office_fbb07d,FIXED,1075.71,2024-06-20 18:18:29+00:00
1265,11,Dark_7ed976,FIXED,1940.27,2024-04-13 08:40:17+00:00
1266,11,Who_061c15,PERCENT,1246.31,2024-07-29 19:46:33+00:00
1267,2,Crime_1e7480,FIXED,237.64,2024-10-28 19:02:08+00:00
1268,8,Officer_4976d3,FIXED,1573.0,2024-03-16 09:38:39+00:00
1269,2,Ready_2c0965,FIXED,1945.5,2025-02-01 11:13:14+00:00
1270,3,American_b2b107,FIXED,105.48,2024-02-26 18:40:26+00:00
1271,4,Fire_6d03ff,FIXED,805.2,2024-08-27 21:37:46+00:00
1272,10,Within_f6c522,FIXED,686.9,2024-07-06 09:33:41+00:00
1273,8,Leader_784aa7,PERCENT,1438.75,2025-12-01 19:58:58+00:00
1274,6,Moment_a4ede3,PERCENT,884.85,2025-01-23 19:15:53+00:00
1275,10,Responsibility_c929f7,PERCENT,1369.9,2025-08-28 23:27:16+00:00
1276,6,Care_0a7c2f,PERCENT,279.51,2025-02-28 04:35:48+00:00
1277,1,Where_79b400,PERCENT,924.71,2024-07-15 07:37:06+00:00
1278,4,Significant_f9ef67,FIXED,794.14,2025-07-03 11:51:34+00:00
1279,3,Somebody_eb1200,PERCENT,858.18,2025-08-12 21:19:17+00:00
1280,11,On_0dc580,PERCENT,526.13,2025-02-24 16:04:44+00:00
1281,2,Themselves_cd0459,PERCENT,1704.71,2025-12-02 05:33:34+00:00
1282,9,Deep_268541,FIXED,1513.32,2025-10-08 14:48:18+00:00
1283,12,Network_947c2c,FIXED,1364.78,2024-04-16 12:33:38+00:00
1284,8,Machine_be5786,FIXED,1245.69,2025-02-21 17:58:59+00:00
1285,5,Store_2564c4,PERCENT,1816.38,2025-06-12 01:09:12+00:00
1286,9,Popular_f8ad92,PERCENT,1507.08,2025-11-15 01:26:03+00:00
1287,9,Middle_e36981,FIXED,101.83,2024-01-28 13:16:28+00:00
1288,6,Newspaper_b8c5af,PERCENT,937.08,2024-06-09 21:48:57+00:00
1289,12,Green_51ac32,PERCENT,1146.96,2024-06-10 17:02:25+00:00
1290,1,Enough_777b5a,FIXED,27.28,2025-08-06 00:11:37+00:00
1291,12,Stock_cd4cfa,PERCENT,848.43,2025-05-19 04:06:43+00:00
1292,4,Dinner_224ec9,PERCENT,84.99,2025-07-29 08:33:19+00:00
1293,12,Hope_ead692,FIXED,1063.36,2024-06-18 13:36:27+00:00
1294,10,Moment_c9322e,PERCENT,44.82,2024-09-25 08:59:37+00:00
1295,8,New_ca1da9,FIXED,1292.18,2025-02-05 13:00:20+00:00
1296,8,Agent_73cc9f,FIXED,1608.99,2025-09-11 07:05:18+00:00
1297,5,Fact_64b590,PERCENT,1372.79,2024-09-19 10:52:29+00:00
1298,12,Can_e105bf,PERCENT,806.95,2024-09-11 06:16:19+00:00
1299,10,Set_52b680,PERCENT,1206.32,2024-02-26 11:47:17+00:00
1300,5,School_32d51a,PERCENT,433.64,2025-08-17 08:48:30+00:00
1301,12,Mother_248774,FIXED,1538.38,2025-02-24 20:48:23+00:00
1302,3,Speech_31e7d4,PERCENT,1623.7,2025-08-01 08:15:23+00:00
1303,1,Thus_a39175,FIXED,541.04,2024-02-26 04:04:17+00:00
1304,11,Choice_83d19d,FIXED,1598.52,2025-07-15 07:54:55+00:00
1305,5,Source_d35dbf,PERCENT,1521.41,2024-03-11 07:00:22+00:00
1306,6,Collection_00f394,FIXED,1587.4,2025-07-11 20:59:29+00:00
1307,6,Letter_bdd459,FIXED,286.33,2025-03-04 07:52:49+00:00
1308,4,Seem_cfb221,FIXED,358.87,2024-10-16 14:25:28+00:00
1309,3,System_a84dff,FIXED,1124.21,2024-10-24 01:57:59+00:00
1310,3,Fish_1928d1,FIXED,982.99,2024-05-25 16:32:26+00:00
1311,4,Person_890996,PERCENT,1381.11,2025-07-25 09:47:26+00:00
1312,11,Business_931896,FIXED,133.56,2025-04-21 21:06:34+00:00
1313,6,Bed_adc9e6,FIXED,1774.32,2024-04-04 21:25:32+00:00
1314,3,Support_1dd208,PERCENT,339.51,2025-05-16 14:35:12+00:00
1315,7,Media_ef604b,PERCENT,1204.7,2025-05-05 23:56:01+00:00
1316,8,Occur_f1ce53,FIXED,872.11,2025-10-28 08:25:52+00:00
1317,6,Lose_f4e8a5,PERCENT,758.98,2025-11-01 17:38:25+00:00
1318,8,Suggest_5d09e7,PERCENT,939.55,2025-07-09 06:36:00+00:00
1319,4,Condition_2373fe,FIXED,1966.11,2024-02-11 09:22:28+00:00
1320,5,Bill_ff1bb6,PERCENT,184.88,2024-02-19 18:30:49+00:00
1321,4,Management_d7ffa6,PERCENT,1110.75,2024-08-08 14:07:38+00:00
1322,10,Edge_a5963b,PERCENT,680.78,2025-07-15 05:05:34+00:00
1323,12,Though_ba5666,FIXED,1406.22,2024-01-16 12:05:10+00:00
1324,11,Laugh_4cfd04,FIXED,1893.82,2025-02-16 21:20:09+00:00
1325,10,Pm_10279c,PERCENT,1386.23,2024-10-07 09:25:56+00:00
1326,4,Parent_72511c,FIXED,667.79,2025-07-08 07:45:30+00:00
1327,5,Many_4669aa,PERCENT,1628.95,2025-02-18 23:02:16+00:00
1328,9,Such_b0ccb5,FIXED,1778.76,2025-05-06 15:07:51+00:00
1329,12,Than_cfc74f,PERCENT,1314.05,2025-01-06 16:09:28+00:00
1330,3,Memory_8f7051,FIXED,767.87,2024-02-25 22:10:47+00:00
1331,1,Soon_440462,FIXED,914.03,2024-06-03 03:53:34+00:00
1332,5,Lay_d9742c,FIXED,247.91,2024-04-08 03:38:45+00:00
1333,5,Role_c20926,PERCENT,1643.28,2024-04-26 08:17:24+00:00
1334,3,Work_b6fb40,FIXED,1008.3,2025-03-09 10:45:05+00:00
1335,1,Culture_999218,FIXED,572.33,2024-10-05 20:05:27+00:00
1336,7,Watch_93908f,FIXED,1731.97,2025-04-28 23:36:08+00:00
1337,11,Significant_ba4594,FIXED,1592.54,2025-03-23 05:23:35+00:00
1338,6,Rich_8cec00,FIXED,343.7,2024-05-30 05:42:21+00:00
1339,2,Direction_18ce92,FIXED,775.01,2025-03-07 05:07:29+00:00
1340,4,True_8863c4,PERCENT,1953.3,2024-08-13 20:58:45+00:00
1341,9,If_342971,FIXED,816.2,2025-10-29 06:35:17+00:00
1342,5,Age_37c821,PERCENT,957.18,2024-11-04 21:51:02+00:00
1343,8,Hold_b3ea39,PERCENT,1084.02,2025-01-25 01:27:37+00:00
1344,2,Chair_7739e3,FIXED,1438.3,2024-05-28 06:59:22+00:00
1345,7,Agent_4692ec,FIXED,1751.54,2025-02-27 01:37:39+00:00
1346,9,Year_05d382,FIXED,301.21,2024-10-30 11:19:45+00:00
1347,10,Center_b194ae,FIXED,1943.0,2024-06-12 18:32:19+00:00
1348,7,Majority_eaf527,FIXED,1943.97,2024-09-28 23:56:59+00:00
1349,4,All_3f494c,FIXED,1007.53,2025-10-21 06:09:20+00:00
1350,8,Official_4807f4,FIXED,763.24,2025-11-10 21:37:29+00:00
1351,3,Affect_260783,FIXED,1940.83,2025-10-04 12:25:31+00:00
1352,11,Wife_2db785,FIXED,1428.8,2024-09-02 03:52:38+00:00
1353,12,Against_028b46,FIXED,413.93,2025-11-05 14:54:06+00:00
1354,8,Huge_e506dc,PERCENT,1583.83,2025-01-30 03:06:01+00:00
1355,3,Out_7b4af1,FIXED,1880.26,2025-06-03 00:02:03+00:00
1356,4,Moment_b75956,PERCENT,1461.41,2024-01-25 02:59:55+00:00
1357,10,Else_676a45,PERCENT,960.56,2025-08-12 07:03:31+00:00
1358,9,Range_7b0911,PERCENT,285.54,2024-11-24 02:04:25+00:00
1359,3,What_c3075c,FIXED,267.13,2025-01-09 20:15:31+00:00
1360,9,Brother_cf8ecd,PERCENT,1919.79,2024-12-02 17:58:39+00:00
1361,11,Tax_40bc2b,PERCENT,57.65,2024-04-21 01:21:20+00:00
1362,2,Whatever_380039,FIXED,1179.31,2024-05-18 19:13:20+00:00
1363,2,Art_1d8b64,FIXED,1192.97,2024-09-26 23:38:15+00:00
1364,10,Suffer_1298b1,PERCENT,696.23,2025-08-17 02:11:03+00:00
1365,2,Citizen_ce3a19,FIXED,1593.25,2025-02-26 19:28:50+00:00
1366,3,Born_6f0b4a,FIXED,597.38,2025-11-12 18:15:36+00:00
1367,3,West_ae1f03,PERCENT,828.94,2024-08-10 00:22:08+00:00
1368,3,Necessary_35bf11,PERCENT,1171.98,2024-08-08 08:21:42+00:00
1369,3,After_4039e1,PERCENT,1815.69,2025-06-14 06:24:59+00:00
1370,3,Assume_0fb713,FIXED,1001.4,2025-12-19 00:05:45+00:00
1371,8,Onto_b9822a,FIXED,1723.82,2025-02-07 20:21:32+00:00
1372,1,Spring_6bb69e,FIXED,1004.31,2025-10-04 01:50:54+00:00
1373,3,Morning_e02493,FIXED,82.62,2024-02-11 16:36:58+00:00
1374,6,Your_ecc18f,FIXED,1283.48,2025-08-06 18:08:15+00:00
1375,8,Those_0bfdb5,FIXED,1095.58,2024-03-26 21:07:23+00:00
1376,8,Similar_f476f1,FIXED,37.35,2024-06-16 22:49:58+00:00
1377,12,Clearly_16a61d,PERCENT,1206.6,2025-01-03 07:19:43+00:00
1378,9,Prevent_b9dfd4,FIXED,1035.32,2024-06-03 08:16:26+00:00
1379,10,Western_82ff47,PERCENT,1669.7,2025-08-14 04:14:19+00:00
1380,4,Cup_c47bea,FIXED,1029.01,2025-07-05 17:54:05+00:00
1381,12,Behind_00bc87,PERCENT,1031.72,2024-02-10 12:03:56+00:00
1382,3,List_e880db,FIXED,1815.13,2024-08-28 12:45:52+00:00
1383,2,News_25965a,PERCENT,933.79,2025-06-21 23:26:43+00:00
1384,1,Congress_71eeca,FIXED,1046.39,2024-04-12 16:01:40+00:00
1385,3,None_dfe97f,PERCENT,938.43,2024-11-29 04:46:32+00:00
1386,11,Stock_b6ba26,FIXED,378.75,2024-11-01 02:38:05+00:00
1387,8,Without_c5f223,PERCENT,1396.35,2025-02-21 07:22:46+00:00
1388,4,Commercial_5652b9,FIXED,705.48,2024-01-16 20:19:05+00:00
1389,5,Car_bcf188,PERCENT,713.48,2024-09-03 14:16:29+00:00
1390,2,Traditional_8f9f22,FIXED,1702.25,2025-04-05 15:56:51+00:00
1391,1,Movement_75a1f0,PERCENT,808.99,2024-11-28 11:28:40+00:00
1392,10,Hour_779d12,PERCENT,428.49,2024-10-16 20:00:31+00:00
1393,9,Southern_feda2f,FIXED,650.72,2024-09-22 12:29:22+00:00
1394,1,Better_46629a,FIXED,1860.5,2024-12-18 04:36:27+00:00
1395,10,Allow_b002b4,FIXED,418.12,2024-02-02 05:50:00+00:00
1396,11,Through_b3585f,FIXED,1178.61,2024-05-12 01:49:56+00:00
