service_order_id,booking_id,order_status,ordered_at,created_at
918,51440,CANCELLED,2024-02-10 04:43:03+00:00,2025-04-17 17:39:32+00:00
919,59260,CANCELLED,2024-01-18 12:35:18+00:00,2025-08-24 01:43:49+00:00
920,29686,CANCELLED,2025-02-20 05:22:27+00:00,2025-11-19 14:00:53+00:00
921,52409,DELIVERED,2024-05-14 14:08:30+00:00,2024-09-17 05:25:59+00:00
922,30823,DELIVERED,2024-07-22 02:56:33+00:00,2025-02-09 14:05:52+00:00
923,9566,DELIVERED,2024-09-20 00:33:47+00:00,2024-04-07 14:09:26+00:00
924,68382,DELIVERED,2024-11-10 14:57:27+00:00,2025-01-02 19:14:14+00:00
925,58312,DELIVERED,2024-07-22 11:37:24+00:00,2024-02-12 23:52:33+00:00
926,66572,DELIVERED,2025-05-21 16:46:56+00:00,2025-11-06 21:52:07+00:00
927,10440,CANCELLED,2025-07-25 21:48:19+00:00,2024-09-14 22:12:31+00:00
928,46405,DELIVERED,2025-04-17 02:17:42+00:00,2024-06-26 06:20:07+00:00
929,37209,ORDERED,2024-10-26 13:21:59+00:00,2025-07-09 05:46:35+00:00
930,66816,DELIVERED,2024-09-09 13:08:35+00:00,2024-11-29 15:57:39+00:00
931,14255,CANCELLED,2024-03-17 13:15:11+00:00,2025-11-13 22:53:58+00:00
932,52652,CANCELLED,2024-08-07 17:14:43+00:00,2024-12-11 20:06:43+00:00
933,64896,DELIVERED,2025-06-16 12:03:26+00:00,2025-06-17 06:18:55+00:00
934,17218,CANCELLED,2025-02-21 13:58:40+00:00,2024-09-18 13:51:51+00:00
935,7585,ORDERED,2024-02-19 20:13:09+00:00,2025-11-27 00:49:29+00:00
936,4255,CANCELLED,2024-10-01 10:27:51+00:00,2025-11-17 22:13:26+00:00
937,44549,DELIVERED,2024-11-27 17:01:14+00:00,2025-10-09 21:14:37+00:00
938,50515,CANCELLED,2024-10-11 16:00:32+00:00,2025-06-06 17:09:11+00:00
939,58539,ORDERED,2025-04-30 10:50:29+00:00,2025-02-24 08:42:38+00:00
940,68567,ORDERED,2025-07-05 06:28:54+00:00,2024-04-04 14:28:17+00:00
941,41788,ORDERED,2026-01-07 06:01:40+00:00,2024-05-03 19:14:00+00:00
942,23008,ORDERED,2024-10-25 12:04:09+00:00,2025-12-23 05:34:37+00:00
943,26874,CANCELLED,2024-02-02 08:11:42+00:00,2025-11-15 03:35:09+00:00
944,44864,ORDERED,2024-05-03 17:56:45+00:00,2025-01-16 20:48:56+00:00
945,34424,DELIVERED,2024-08-11 21:09:25+00:00,2025-12-22 08:03:19+00:00
946,58850,DELIVERED,2025-06-27 20:47:09+00:00,2024-07-24 13:23:51+00:00
947,3866,ORDERED,2025-04-02 06:41:44+00:00,2025-12-25 21:03:11+00:00
948,7190,CANCELLED,2025-10-04 08:19:41+00:00,2025-07-21 15:31:18+00:00
949,20018,DELIVERED,2025-01-14 18:35:03+00:00,2025-10-27 16:55:50+00:00
950,32651,DELIVERED,2024-07-02 12:40:08+00:00,2024-05-02 05:23:05+00:00
951,61203,ORDERED,2025-04-20 09:10:43+00:00,2025-05-10 10:49:20+00:00
952,55305,DELIVERED,2025-06-20 23:28:55+00:00,2025-06-23 01:23:05+00:00
953,19050,ORDERED,2024-12-12 23:22:01+00:00,2025-09-01 07:22:30+00:00
954,12416,CANCELLED,2024-08-14 21:48:54+00:00,2025-05-02 02:28:55+00:00
955,52253,ORDERED,2025-07-18 06:09:47+00:00,2025-02-02 09:08:38+00:00
956,28040,DELIVERED,2024-10-20 13:26:05+00:00,2025-06-19 10:24:47+00:00
957,54690,CANCELLED,2024-11-20 05:56:04+00:00,2024-04-28 17:32:25+00:00
958,65744,DELIVERED,2025-02-11 16:18:42+00:00,2024-04-22 14:33:45+00:00
959,55799,CANCELLED,2024-05-18 06:44:51+00:00,2025-09-16 20:14:24+00:00
960,15773,DELIVERED,2025-06-17 19:12:47+00:00,2024-10-14 08:28:20+00:00
961,17186,ORDERED,2024-06-27 00:56:23+00:00,2025-07-19 13:29:25+00:00
962,8532,CANCELLED,2024-04-12 06:36:13+00:00,2024-06-10 12:50:17+00:00
963,50542,ORDERED,2024-07-02 08:13:08+00:00,2024-12-12 10:02:39+00:00
964,1476,ORDERED,2025-08-06 03:32:23+00:00,2025-10-31 07:07:12+00:00
965,10377,ORDERED,2025-10-23 15:43:14+00:00,2025-11-06 19:06:41+00:00
966,59515,DELIVERED,2025-09-12 23:10:26+00:00,2025-12-28 17:23:44+00:00
967,60461,ORDERED,2025-05-26 22:10:02+00:00,2025-10-18 05:39:58+00:00
968,55838,ORDERED,2024-01-18 03:28:55+00:00,2024-07-09 09:05:47+00:00
969,65552,CANCELLED,2025-09-27 13:22:09+00:00,2025-11-06 05:16:22+00:00
970,35740,CANCELLED,2024-01-15 06:24:22+00:00,2025-02-06 04:20:03+00:00
971,60164,DELIVERED,2025-07-31 15:44:57+00:00,2025-06-21 17:22:16+00:00
972,18665,ORDERED,2024-10-21 17:40:52+00:00,2025-09-27 11:01:38+00:00
973,47608,CANCELLED,2025-12-10 23:07:43+00:00,2025-10-01 03:50:14+00:00
974,7891,ORDERED,2024-08-11 08:40:30+00:00,2025-08-02 00:01:07+00:00
975,58987,DELIVERED,2024-08-15 21:32:26+00:00,2025-03-30 02:18:01+00:00
976,18928,CANCELLED,2025-01-22 19:50:23+00:00,2024-05-22 15:38:55+00:00
977,16721,CANCELLED,2024-10-09 05:30:08+00:00,2025-10-24 05:09:59+00:00
978,35986,ORDERED,2024-09-02 02:14:20+00:00,2025-06-02 14:03:29+00:00
979,32877,ORDERED,2024-12-27 04:06:08+00:00,2024-10-05 03:47:44+00:00
980,61384,DELIVERED,2024-03-22 14:39:56+00:00,2024-01-29 22:46:27+00:00
981,63116,ORDERED,2024-09-17 09:09:44+00:00,2024-03-21 00:32:55+00:00
982,48411,DELIVERED,2024-01-12 20:14:55+00:00,2024-09-03 09:35:04+00:00
983,23007,DELIVERED,2025-07-12 13:00:53+00:00,2024-09-29 09:45:50+00:00
984,26573,CANCELLED,2025-04-02 00:54:26+00:00,2024-05-06 18:50:49+00:00
985,45652,DELIVERED,2024-12-02 07:46:53+00:00,2024-10-25 15:41:56+00:00
986,50532,DELIVERED,2025-01-06 00:07:24+00:00,2025-10-28 23:30:04+00:00
987,19518,ORDERED,2024-08-19 00:02:28+00:00,2024-04-13 21:21:43+00:00
988,34650,DELIVERED,2025-02-18 08:49:06+00:00,2024-05-06 09:24:25+00:00
989,46645,DELIVERED,2025-05-26 20:21:29+00:00,2024-08-21 05:26:26+00:00
990,65955,CANCELLED,2026-01-01 18:10:16+00:00,2025-12-01 20:56:04+00:00
991,9172,CANCELLED,2024-09-30 13:53:45+00:00,2025-01-22 02:00:11+00:00
992,11901,DELIVERED,2024-05-16 08:42:47+00:00,2025-06-18 07:47:25+00:00
993,57830,DELIVERED,2024-05-01 23:13:49+00:00,2024-08-23 13:04:04+00:00
994,42551,DELIVERED,2024-06-08 16:18:11+00:00,2024-07-04 00:11:56+00:00
995,48528,ORDERED,2025-02-02 02:35:31+00:00,2024-04-29 08:42:08+00:00
996,7028,CANCELLED,2024-07-10 05:30:10+00:00,2025-11-14 16:52:37+00:00
997,28376,ORDERED,2024-12-26 22:20:42+00:00,2025-02-05 20:01:24+00:00
998,17252,DELIVERED,2025-10-21 22:20:31+00:00,2024-02-24 12:27:41+00:00
999,68707,DELIVERED,2025-11-13 10:20:32+00:00,2025-08-24 22:00:19+00:00
1000,27543,ORDERED,2025-08-03 17:07:31+00:00,2025-11-22 15:01:35+00:00
1001,17119,DELIVERED,2024-12-30 14:30:39+00:00,2024-09-13 00:54:49+00:00
1002,33780,CANCELLED,2024-07-07 02:42:54+00:00,2025-01-13 16:49:57+00:00
1003,35455,ORDERED,2025-03-17 02:04:18+00:00,2024-03-12 07:55:15+00:00
1004,23866,DELIVERED,2024-09-09 10:48:36+00:00,2024-11-15 03:03:21+00:00
1005,30128,DELIVERED,2025-11-27 22:26:50+00:00,2025-07-15 06:00:06+00:00
1006,68594,DELIVERED,2025-09-22 08:26:03+00:00,2025-07-17 16:43:06+00:00
1007,48115,DELIVERED,2025-09-22 19:54:23+00:00,2025-03-07 09:08:13+00:00
1008,43218,DELIVERED,2024-10-04 02:17:58+00:00,2025-10-23 04:08:20+00:00
1009,24507,DELIVERED,2024-02-26 11:01:58+00:00,2025-01-05 21:11:12+00:00
1010,47239,CANCELLED,2025-02-10 22:03:36+00:00,2025-12-25 17:58:26+00:00
1011,26855,CANCELLED,2025-02-25 15:21:06+00:00,2025-07-11 01:25:18+00:00
1012,45776,ORDERED,2024-01-15 01:38:13+00:00,2024-09-25 06:52:50+00:00
1013,41330,CANCELLED,2025-09-10 18:47:25+00:00,2025-10-08 21:09:43+00:00
1014,60885,CANCELLED,2024-04-21 15:04:31+00:00,2025-11-15 07:24:32+00:00
1015,36060,CANCELLED,2024-04-18 09:37:33+00:00,2024-04-05 17:07:42+00:00
1016,10922,CANCELLED,2024-06-21 21:04:28+00:00,2025-08-26 07:44:10+00:00
1017,31035,DELIVERED,2025-02-14 01:39:08+00:00,2024-11-22 11:10:43+00:00
1018,37938,CANCELLED,2025-08-25 02:14:30+00:00,2025-04-12 14:26:03+00:00
1019,14263,DELIVERED,2025-11-30 07:25:41+00:00,2025-08-25 02:40:00+00:00
1020,64981,ORDERED,2024-01-28 03:58:32+00:00,2025-05-09 06:31:08+00:00
1021,8887,ORDERED,2024-03-30 03:44:42+00:00,2026-01-08 20:25:23+00:00
1022,17495,ORDERED,2024-09-03 23:12:16+00:00,2024-11-07 20:54:26+00:00
1023,15008,CANCELLED,2024-10-08 02:39:16+00:00,2024-07-29 08:21:45+00:00
1024,3906,ORDERED,2024-07-01 14:28:38+00:00,2024-10-03 07:05:52+00:00
1025,18681,CANCELLED,2025-11-28 15:50:57+00:00,2025-03-21 13:46:58+00:00
1026,27902,ORDERED,2025-10-12 21:40:13+00:00,2025-02-14 21:18:21+00:00
1027,56156,ORDERED,2025-07-16 08:37:25+00:00,2025-12-24 15:24:57+00:00
1028,7161,DELIVERED,2025-06-27 21:54:09+00:00,2025-11-10 13:47:40+00:00
1029,47903,CANCELLED,2025-03-09 00:22:24+00:00,2025-06-11 00:48:41+00:00
1030,40025,CANCELLED,2025-06-13 02:41:18+00:00,2025-07-11 01:03:51+00:00
1031,50405,ORDERED,2025-04-23 05:50:21+00:00,2024-12-28 01:01:27+00:00
1032,53662,CANCELLED,2025-11-12 14:00:52+00:00,2025-08-14 18:07:49+00:00
1033,57098,DELIVERED,2025-11-04 10:29:16+00:00,2025-10-05 02:47:39+00:00
1034,892,CANCELLED,2024-08-28 06:11:53+00:00,2025-03-21 16:59:59+00:00
1035,445,DELIVERED,2025-12-22 23:09:46+00:00,2025-10-26 06:42:06+00:00
1036,17364,ORDERED,2024-09-07 01:16:31+00:00,2025-08-21 11:52:26+00:00
1037,39694,CANCELLED,2024-03-07 03:20:41+00:00,2025-12-24 21:46:40+00:00
1038,29635,CANCELLED,2024-08-09 22:49:29+00:00,2025-02-27 03:06:38+00:00
1039,47810,DELIVERED,2024-11-06 11:47:59+00:00,2024-10-23 06:01:46+00:00
1040,6780,CANCELLED,2025-12-01 07:28:23+00:00,2024-11-04 18:58:08+00:00
1041,51621,ORDERED,2025-11-24 13:38:24+00:00,2025-02-24 18:23:23+00:00
1042,22393,DELIVERED,2025-04-04 21:08:53+00:00,2025-05-22 14:12:56+00:00
1043,20512,ORDERED,2025-11-17 23:53:08+00:00,2024-05-02 22:02:26+00:00
1044,42512,DELIVERED,2024-12-05 19:46:16+00:00,2025-08-18 20:05:45+00:00
1045,55882,ORDERED,2026-01-05 00:57:32+00:00,2024-04-15 17:41:00+00:00
1046,69711,ORDERED,2025-05-24 18:52:29+00:00,2024-04-01 08:32:01+00:00
1047,49014,DELIVERED,2025-05-07 02:39:41+00:00,2024-12-28 06:57:53+00:00
1048,39823,DELIVERED,2025-07-02 03:56:50+00:00,2024-03-28 10:52:09+00:00
1049,262,CANCELLED,2024-09-07 21:32:03+00:00,2025-09-24 00:45:02+00:00
1050,52087,CANCELLED,2024-07-06 00:20:03+00:00,2024-01-23 03:46:23+00:00
1051,12408,CANCELLED,2025-08-07 01:16:55+00:00,2024-03-07 12:51:28+00:00
1052,46006,ORDERED,2025-03-12 14:13:55+00:00,2025-08-01 15:25:53+00:00
1053,25048,CANCELLED,2024-06-13 10:05:22+00:00,2024-05-26 01:35:42+00:00
1054,12306,DELIVERED,2025-11-18 18:28:06+00:00,2025-12-23 03:15:39+00:00
1055,40186,DELIVERED,2024-02-22 06:43:34+00:00,2024-01-26 18:38:03+00:00
1056,34533,ORDERED,2025-08-15 20:29:46+00:00,2025-01-16 07:38:47+00:00
1057,66190,DELIVERED,2025-05-12 14:55:57+00:00,2024-09-10 16:37:19+00:00
1058,51457,DELIVERED,2024-05-09 22:34:05+00:00,2025-10-14 05:44:41+00:00
1059,7708,ORDERED,2024-04-11 16:08:57+00:00,2024-08-28 22:51:06+00:00
1060,9582,ORDERED,2024-07-02 20:08:14+00:00,2024-09-16 00:17:06+00:00
1061,57839,ORDERED,2024-01-20 05:49:11+00:00,2025-10-24 08:25:30+00:00
1062,880,ORDERED,2024-12-03 13:47:09+00:00,2024-03-24 09:34:21+00:00
1063,27912,ORDERED,2025-03-11 14:48:45+00:00,2024-03-06 15:16:51+00:00
1064,12140,ORDERED,2024-09-29 19:03:46+00:00,2024-01-31 06:24:50+00:00
1065,15903,CANCELLED,2024-05-24 01:45:20+00:00,2024-10-28 22:03:10+00:00
1066,26013,CANCELLED,2024-07-19 10:51:41+00:00,2024-05-15 19:25:19+00:00
1067,62644,ORDERED,2024-12-02 16:51:34+00:00,2024-08-19 00:46:06+00:00
1068,56121,CANCELLED,2024-12-17 01:24:48+00:00,2024-07-14 14:14:16+00:00
1069,50015,ORDERED,2025-02-02 02:50:54+00:00,2026-01-09 03:19:07+00:00
1070,4403,DELIVERED,2025-04-13 20:38:28+00:00,2024-09-23 06:26:47+00:00
1071,32410,ORDERED,2025-04-27 17:21:24+00:00,2024-05-14 01:51:00+00:00
1072,26632,CANCELLED,2024-12-20 15:59:43+00:00,2025-10-03 11:49:17+00:00
1073,43683,CANCELLED,2025-01-18 09:56:17+00:00,2025-11-10 14:33:02+00:00
1074,2066,CANCELLED,2025-07-25 04:23:34+00:00,2024-05-07 03:38:21+00:00
1075,9343,ORDERED,2025-09-14 15:56:23+00:00,2025-11-29 22:26:55+00:00
1076,32875,CANCELLED,2025-08-01 01:09:11+00:00,2024-03-15 20:25:08+00:00
1077,47520,DELIVERED,2024-03-07 20:21:32+00:00,2025-05-01 20:45:17+00:00
1078,27545,DELIVERED,2025-05-05 23:40:43+00:00,2024-09-11 06:28:33+00:00
1079,47140,DELIVERED,2025-05-09 18:13:24+00:00,2025-08-21 11:02:01+00:00
1080,42848,CANCELLED,2024-10-07 12:45:55+00:00,2024-03-08 05:14:28+00:00
1081,16322,DELIVERED,2025-05-16 00:20:25+00:00,2024-07-24 19:26:59+00:00
1082,11845,CANCELLED,2024-09-19 00:51:19+00:00,2025-03-11 06:18:00+00:00
1083,61504,DELIVERED,2025-12-08 11:37:31+00:00,2025-12-12 12:32:28+00:00
1084,13332,DELIVERED,2024-12-23 09:27:36+00:00,2024-02-20 10:06:03+00:00
1085,62586,CANCELLED,2025-08-14 05:44:45+00:00,2024-12-31 01:14:45+00:00
1086,32167,DELIVERED,2024-04-07 13:47:28+00:00,2025-11-10 23:38:13+00:00
1087,48624,DELIVERED,2025-02-11 21:08:01+00:00,2024-03-08 19:35:11+00:00
1088,8743,ORDERED,2025-03-31 07:54:04+00:00,2024-08-01 23:08:04+00:00
1089,5050,CANCELLED,2025-04-12 12:52:42+00:00,2025-03-14 22:08:53+00:00
1090,54936,CANCELLED,2024-12-31 07:28:27+00:00,2024-03-02 09:34:30+00:00
1091,43679,ORDERED,2025-10-28 03:55:15+00:00,2024-07-28 18:00:50+00:00
1092,69721,ORDERED,2024-04-03 15:48:00+00:00,2025-11-24 13:57:51+00:00
1093,59425,DELIVERED,2025-09-16 10:55:16+00:00,2025-07-20 11:40:00+00:00
1094,58541,CANCELLED,2025-08-14 00:51:17+00:00,2025-03-25 14:57:25+00:00
1095,53188,DELIVERED,2025-09-01 20:46:54+00:00,2024-12-16 01:04:53+00:00
1096,1736,ORDERED,2024-03-18 17:44:50+00:00,2024-05-31 12:25:53+00:00
1097,36717,ORDERED,2026-01-06 03:23:02+00:00,2025-08-08 03:13:28+00:00
1098,64716,ORDERED,2025-02-19 03:57:50+00:00,2025-05-05 17:50:01+00:00
1099,36688,ORDERED,2024-05-22 13:33:40+00:00,2025-09-15 13:34:30+00:00
1100,17684,ORDERED,2025-08-24 20:03:28+00:00,2025-08-26 08:36:35+00:00
1101,43388,ORDERED,2025-06-17 09:27:15+00:00,2024-09-11 19:40:19+00:00
1102,6541,DELIVERED,2024-03-18 09:46:32+00:00,2024-06-12 07:50:04+00:00
1103,6521,ORDERED,2024-02-20 08:30:20+00:00,2025-02-25 16:49:17+00:00
1104,46728,ORDERED,2024-07-21 05:34:13+00:00,2024-08-03 04:34:52+00:00
1105,66536,CANCELLED,2025-05-24 16:08:33+00:00,2026-01-01 13:32:55+00:00
1106,60215,DELIVERED,2024-01-30 16:40:45+00:00,2025-12-14 13:56:16+00:00
1107,69118,DELIVERED,2025-10-02 16:34:55+00:00,2024-02-26 02:25:19+00:00
1108,55804,CANCELLED,2024-02-16 07:19:17+00:00,2025-02-01 10:28:16+00:00
1109,1916,DELIVERED,2024-09-13 00:55:26+00:00,2024-07-10 04:39:40+00:00
1110,37237,DELIVERED,2024-03-17 05:17:19+00:00,2025-11-11 21:49:42+00:00
1111,18012,ORDERED,2025-05-16 15:01:14+00:00,2024-09-09 08:21:32+00:00
1112,45607,DELIVERED,2024-06-02 21:32:51+00:00,2025-09-30 13:31:37+00:00
1113,52464,ORDERED,2024-06-21 10:50:49+00:00,2025-08-28 02:00:55+00:00
1114,7344,DELIVERED,2024-01-20 20:44:14+00:00,2025-11-04 19:46:49+00:00
1115,65182,DELIVERED,2024-05-20 10:49:47+00:00,2026-01-02 03:45:02+00:00
1116,35000,DELIVERED,2024-09-18 20:49:23+00:00,2024-09-10 11:44:51+00:00
1117,37615,DELIVERED,2024-05-24 12:03:43+00:00,2024-08-26 10:08:14+00:00
1118,46415,ORDERED,2024-04-27 18:15:54+00:00,2025-04-17 16:48:14+00:00
1119,58809,CANCELLED,2025-01-10 07:24:48+00:00,2025-08-21 12:13:55+00:00
1120,63530,ORDERED,2024-06-05 15:43:00+00:00,2024-11-22 13:30:34+00:00
1121,65723,CANCELLED,2025-06-10 02:49:10+00:00,2025-03-16 13:05:42+00:00
1122,17804,ORDERED,2024-03-04 00:19:46+00:00,2024-10-01 13:47:48+00:00
1123,41416,CANCELLED,2024-05-08 18:14:56+00:00,2024-10-04 11:45:49+00:00
1124,30215,ORDERED,2024-12-08 20:38:41+00:00,2024-12-31 14:26:25+00:00
1125,34643,ORDERED,2025-08-04 15:49:16+00:00,2024-10-13 12:30:31+00:00
1126,58822,CANCELLED,2024-06-22 05:20:09+00:00,2024-06-12 11:57:53+00:00
1127,60385,ORDERED,2025-09-19 15:05:06+00:00,2025-10-23 01:22:42+00:00
1128,21828,ORDERED,2025-01-06 00:47:52+00:00,2024-07-07 22:44:56+00:00
1129,59955,ORDERED,2024-06-17 11:34:34+00:00,2025-02-27 04:02:02+00:00
1130,68966,CANCELLED,2024-01-19 23:03:54+00:00,2025-04-14 08:16:25+00:00
1131,12954,CANCELLED,2024-03-23 21:08:54+00:00,2024-12-19 08:05:27+00:00
1132,23730,ORDERED,2025-01-30 07:00:22+00:00,2024-03-02 03:09:40+00:00
1133,48063,ORDERED,2025-03-25 22:07:21+00:00,2024-05-27 09:40:00+00:00
1134,17649,ORDERED,2024-01-21 04:10:49+00:00,2024-10-26 19:17:09+00:00
1135,45936,DELIVERED,2024-12-01 01:10:50+00:00,2025-12-04 10:43:45+00:00
1136,65880,DELIVERED,2025-12-11 20:13:39+00:00,2025-11-20 02:41:40+00:00
1137,20971,DELIVERED,2025-07-10 04:56:30+00:00,2024-01-21 11:54:10+00:00
1138,17139,ORDERED,2024-11-13 16:35:23+00:00,2026-01-01 07:03:36+00:00
1139,30939,DELIVERED,2024-12-17 06:48:23+00:00,2025-07-23 03:44:18+00:00
1140,25848,ORDERED,2024-04-21 01:02:48+00:00,2025-03-29 13:41:15+00:00
1141,69456,ORDERED,2024-09-19 14:14:30+00:00,2025-06-03 14:53:25+00:00
1142,8254,ORDERED,2025-08-05 17:40:17+00:00,2025-07-18 16:33:10+00:00
1143,59665,DELIVERED,2024-12-19 10:06:33+00:00,2025-11-28 01:18:23+00:00
1144,64133,ORDERED,2024-04-13 00:25:38+00:00,2024-05-31 05:58:05+00:00
1145,16932,DELIVERED,2025-01-30 06:46:54+00:00,2025-10-29 14:20:05+00:00
1146,62945,DELIVERED,2024-12-10 04:57:56+00:00,2024-08-09 05:51:36+00:00
1147,36251,CANCELLED,2025-08-16 05:39:13+00:00,2025-10-16 07:30:43+00:00
1148,68411,CANCELLED,2024-07-19 09:51:48+00:00,2024-03-16 13:07:20+00:00
1149,60823,DELIVERED,2024-08-16 07:32:21+00:00,2024-08-31 17:59:11+00:00
1150,58258,DELIVERED,2025-12-05 12:49:25+00:00,2025-09-24 08:42:37+00:00
1151,52629,CANCELLED,2024-05-09 01:45:52+00:00,2025-04-29 06:21:58+00:00
1152,33908,DELIVERED,2025-06-10 17:33:27+00:00,2024-04-15 21:41:02+00:00
1153,2832,DELIVERED,2024-06-17 13:47:19+00:00,2025-11-25 03:59:41+00:00
1154,25920,CANCELLED,2024-01-18 23:09:16+00:00,2025-12-04 11:36:30+00:00
1155,69634,DELIVERED,2025-04-04 22:48:57+00:00,2025-06-02 06:35:35+00:00
1156,23497,CANCELLED,2025-10-09 17:48:54+00:00,2025-02-17 13:55:19+00:00
1157,43460,ORDERED,2025-10-28 01:41:24+00:00,2024-02-15 09:13:22+00:00
1158,61637,CANCELLED,2025-04-12 23:18:35+00:00,2025-07-25 10:11:24+00:00
1159,69957,ORDERED,2024-04-07 15:29:24+00:00,2025-08-10 18:49:16+00:00
1160,9952,CANCELLED,2025-07-31 15:29:04+00:00,2025-02-28 02:47:56+00:00
1161,49187,DELIVERED,2024-11-07 08:40:08+00:00,2024-04-01 08:35:52+00:00
1162,30613,CANCELLED,2024-12-07 20:03:27+00:00,2024-09-06 16:09:33+00:00
1163,51105,ORDERED,2025-12-09 11:14:20+00:00,2025-05-24 12:21:37+00:00
1164,7394,CANCELLED,2024-05-14 05:21:45+00:00,2024-08-15 19:02:28+00:00
1165,52630,CANCELLED,2026-01-03 16:27:29+00:00,2025-10-09 22:28:06+00:00
1166,30828,ORDERED,2024-02-21 02:09:40+00:00,2024-03-09 15:54:10+00:00
1167,32577,DELIVERED,2024-05-19 20:02:25+00:00,2025-05-19 09:17:09+00:00
1168,19681,CANCELLED,2025-04-11 11:18:08+00:00,2025-07-16 05:14:27+00:00
1169,52494,ORDERED,2025-08-24 11:35:03+00:00,2025-05-14 12:03:04+00:00
1170,53255,ORDERED,2024-04-05 02:06:28+00:00,2024-10-05 08:55:35+00:00
1171,36537,DELIVERED,2024-04-02 03:16:00+00:00,2024-12-06 21:47:05+00:00
1172,39799,ORDERED,2025-12-21 23:33:28+00:00,2025-02-07 04:00:23+00:00
1173,15601,DELIVERED,2024-12-27 19:36:52+00:00,2025-08-09 16:11:40+00:00
1174,30158,CANCELLED,2025-07-07 19:47:36+00:00,2025-05-07 13:33:44+00:00
1175,45882,CANCELLED,2025-04-12 22:49:38+00:00,2025-02-08 09:53:57+00:00
1176,64590,CANCELLED,2024-09-29 17:08:39+00:00,2025-03-20 13:10:57+00:00
1177,28981,ORDERED,2024-09-16 03:52:32+00:00,2025-08-04 20:05:23+00:00
1178,50637,CANCELLED,2025-06-29 21:59:18+00:00,2025-04-09 16:08:24+00:00
1179,32696,DELIVERED,2025-10-23 18:06:43+00:00,2024-05-06 04:28:19+00:00
1180,8406,CANCELLED,2024-02-04 21:58:38+00:00,2025-06-08 15:25:33+00:00
1181,68529,CANCELLED,2026-01-03 12:03:09+00:00,2025-10-20 08:40:35+00:00
1182,54158,ORDERED,2024-03-17 02:17:17+00:00,2024-03-02 00:54:13+00:00
1183,51407,CANCELLED,2025-03-15 00:26:56+00:00,2025-02-15 16:34:45+00:00
1184,3943,DELIVERED,2025-05-21 15:11:30+00:00,2024-10-09 01:59:53+00:00
1185,50299,CANCELLED,2025-07-28 14:29:11+00:00,2025-07-03 16:37:31+00:00
1186,522,DELIVERED,2024-07-08 04:17:40+00:00,2025-10-02 20:08:13+00:00
1187,23282,ORDERED,2024-07-17 18:30:17+00:00,2024-05-29 05:28:49+00:00
1188,52318,CANCELLED,2025-10-27 14:31:32+00:00,2024-08-20 22:47:30+00:00
1189,41716,CANCELLED,2024-04-12 16:18:06+00:00,2025-05-25 23:15:20+00:00
1190,37559,CANCELLED,2024-01-19 13:07:30+00:00,2024-05-14 20:48:22+00:00
1191,28558,CANCELLED,2024-04-01 16:13:00+00:00,2024-01-30 19:23:23+00:00
1192,23676,DELIVERED,2024-10-14 15:57:42+00:00,2024-02-19 14:48:14+00:00
1193,23110,ORDERED,2024-04-26 19:06:10+00:00,2024-05-21 13:57:46+00:00
1194,17933,ORDERED,2025-10-28 21:21:14+00:00,2024-10-15 20:00:17+00:00
1195,23010,ORDERED,2024-04-07 02:13:06+00:00,2024-10-13 07:16:59+00:00
1196,60256,DELIVERED,2025-02-08 07:40:07+00:00,2025-10-20 18:22:48+00:00
1197,6921,ORDERED,2025-01-26 12:22:56+00:00,2025-02-17 20:12:14+00:00
1198,5196,ORDERED,2025-08-10 11:44:02+00:00,2025-03-31 17:51:04+00:00
1199,8874,ORDERED,2024-02-21 14:45:12+00:00,2024-05-21 22:31:42+00:00
1200,16500,DELIVERED,2025-10-12 19:16:39+00:00,2025-05-03 12:50:49+00:00
1201,9794,DELIVERED,2024-10-12 20:59:25+00:00,2024-05-04 21:33:13+00:00
1202,48108,CANCELLED,2025-06-08 22:31:10+00:00,2024-02-27 13:36:12+00:00
1203,60141,DELIVERED,2024-10-14 19:35:40+00:00,2024-11-19 00:26:42+00:00
1204,1675,ORDERED,2024-12-26 22:26:28+00:00,2024-01-30 07:27:01+00:00
1205,34914,CANCELLED,2024-03-11 11:48:19+00:00,2025-11-02 18:07:32+00:00
1206,57259,ORDERED,2024-01-23 04:09:55+00:00,2025-12-24 02:35:49+00:00
1207,29692,CANCELLED,2024-06-26 13:59:29+00:00,2024-06-19 06:16:22+00:00
1208,62829,DELIVERED,2024-05-20 11:53:16+00:00,2024-03-23 07:11:24+00:00
1209,30847,DELIVERED,2024-11-06 20:13:27+00:00,2025-07-19 11:12:22+00:00
1210,12691,DELIVERED,2025-12-04 14:46:22+00:00,2025-03-24 23:56:24+00:00
1211,33434,ORDERED,2024-02-21 16:25:39+00:00,2024-10-06 11:52:06+00:00
1212,9639,DELIVERED,2024-01-20 01:52:09+00:00,2024-03-02 21:48:24+00:00
1213,64196,CANCELLED,2024-09-06 00:36:49+00:00,2025-12-18 02:17:46+00:00
1214,32902,ORDERED,2024-08-08 15:57:03+00:00,2025-06-07 10:44:31+00:00
1215,11295,ORDERED,2025-11-22 09:16:46+00:00,2024-10-10 19:05:42+00:00
1216,50860,ORDERED,2025-09-13 21:52:23+00:00,2024-04-19 15:47:04+00:00
1217,26181,CANCELLED,2024-09-02 21:10:43+00:00,2024-11-11 11:23:22+00:00
1218,12735,ORDERED,2024-07-15 01:12:56+00:00,2025-11-05 03:58:54+00:00
