room_night_id,room_id,night_date,availability,created_at
1170,595,2026-04-23,BLOCKED,2025-10-11 07:55:34+00:00
1171,421,2026-04-08,BLOCKED,2024-09-29 03:44:59+00:00
1172,421,2024-02-13,AVAILABLE,2024-03-25 13:38:41+00:00
1173,105,2026-03-18,AVAILABLE,2024-03-05 16:02:15+00:00
1174,105,2025-11-29,OCCUPIED,2025-12-25 14:08:09+00:00
1175,559,2025-02-19,AVAILABLE,2024-11-21 01:12:47+00:00
1176,559,2024-04-27,OCCUPIED,2024-11-03 00:27:39+00:00
1177,642,2026-02-04,OCCUPIED,2024-06-17 22:08:38+00:00
1178,642,2026-07-04,AVAILABLE,2024-06-30 17:12:15+00:00
1179,169,2026-02-15,OCCUPIED,2025-08-16 12:56:52+00:00
1180,169,2025-10-01,BLOCKED,2025-03-08 03:01:08+00:00
1181,150,2024-05-09,AVAILABLE,2024-09-24 23:47:57+00:00
1182,150,2026-07-02,BLOCKED,2024-03-28 10:14:43+00:00
1183,28,2025-05-24,AVAILABLE,2025-02-18 16:08:31+00:00
1184,28,2025-08-17,BLOCKED,2025-01-16 06:59:53+00:00
1185,300,2024-08-06,AVAILABLE,2024-05-04 23:53:04+00:00
1186,300,2027-01-07,BLOCKED,2024-12-30 20:09:53+00:00
1187,640,2026-07-22,BLOCKED,2024-08-16 20:50:18+00:00
1188,640,2026-02-22,AVAILABLE,2025-12-01 21:03:55+00:00
1189,332,2026-03-06,BLOCKED,2025-03-26 15:07:00+00:00
1190,332,2024-12-07,BLOCKED,2024-08-07 14:36:35+00:00
1191,975,2026-10-22,OCCUPIED,2024-05-31 13:48:27+00:00
1192,975,2024-07-07,OCCUPIED,2025-06-06 01:33:57+00:00
1193,276,2025-05-23,AVAILABLE,2024-01-30 08:04:19+00:00
1194,276,2025-04-25,AVAILABLE,2024-06-16 00:58:13+00:00
1195,921,2024-11-16,BLOCKED,2024-11-05 09:38:16+00:00
1196,921,2026-07-16,OCCUPIED,2024-07-09 09:34:07+00:00
1197,144,2025-05-08,OCCUPIED,2024-12-13 09:45:12+00:00
1198,144,2024-01-26,BLOCKED,2025-05-29 02:37:53+00:00
1199,565,2026-02-01,OCCUPIED,2025-02-28 04:31:26+00:00
1200,565,2024-09-05,OCCUPIED,2025-02-04 23:30:19+00:00
1201,530,2026-09-02,BLOCKED,2024-10-14 12:15:21+00:00
1202,530,2026-04-25,AVAILABLE,2025-03-26 00:22:15+00:00
1203,915,2026-04-09,AVAILABLE,2025-05-23 02:39:41+00:00
1204,915,2024-03-05,OCCUPIED,2024-07-31 18:57:00+00:00
1205,959,2024-12-12,BLOCKED,2025-10-08 01:59:14+00:00
1206,959,2024-04-19,BLOCKED,2024-05-07 02:56:35+00:00
1207,946,2024-04-19,BLOCKED,2025-06-24 07:51:03+00:00
1208,946,2025-05-25,BLOCKED,2024-08-21 15:00:26+00:00
1209,589,2026-11-23,AVAILABLE,2025-11-28 13:33:54+00:00
1210,589,2024-02-05,OCCUPIED,2025-02-14 06:37:41+00:00
1211,165,2024-08-18,AVAILABLE,2025-09-24 03:40:45+00:00
1212,165,2026-06-27,BLOCKED,2025-02-24 07:35:10+00:00
1213,993,2026-07-20,BLOCKED,2024-04-24 01:35:45+00:00
1214,993,2025-12-13,BLOCKED,2024-11-21 13:51:20+00:00
1215,749,2025-01-09,AVAILABLE,2025-06-14 22:01:22+00:00
1216,749,2025-09-15,AVAILABLE,2025-01-04 11:24:42+00:00
1217,47,2024-06-03,OCCUPIED,2025-07-01 03:18:17+00:00
1218,47,2024-04-12,AVAILABLE,2024-07-03 19:56:05+00:00
1219,951,2025-09-12,OCCUPIED,2025-04-16 23:36:30+00:00
1220,951,2025-06-24,AVAILABLE,2024-04-06 19:20:29+00:00
1221,922,2026-04-19,BLOCKED,2024-11-06 16:38:27+00:00
1222,922,2026-11-30,OCCUPIED,2024-02-13 17:49:11+00:00
1223,329,2025-11-09,AVAILABLE,2024-04-13 07:21:35+00:00
1224,329,2025-02-14,BLOCKED,2024-12-01 20:18:37+00:00
1225,837,2027-01-01,BLOCKED,2025-02-18 10:15:22+00:00
1226,837,2026-08-08,AVAILABLE,2024-04-01 01:56:16+00:00
1227,115,2026-11-09,AVAILABLE,2024-07-13 08:30:19+00:00
1228,115,2026-07-10,OCCUPIED,2025-01-19 05:11:10+00:00
1229,385,2024-05-30,AVAILABLE,2025-10-18 21:14:25+00:00
1230,385,2026-03-25,OCCUPIED,2025-03-08 13:38:57+00:00
1231,14,2024-12-12,BLOCKED,2024-05-18 06:08:54+00:00
1232,14,2024-09-02,AVAILABLE,2024-09-10 18:14:51+00:00
1233,282,2025-08-19,AVAILABLE,2025-11-26 01:49:32+00:00
1234,282,2025-06-11,AVAILABLE,2025-12-18 16:56:22+00:00
1235,938,2026-11-06,BLOCKED,2025-03-16 20:13:33+00:00
1236,938,2024-02-16,OCCUPIED,2025-02-26 23:38:06+00:00
1237,882,2025-09-09,AVAILABLE,2024-07-18 16:13:55+00:00
1238,882,2025-11-14,OCCUPIED,2026-01-05 23:26:33+00:00
1239,195,2025-02-16,BLOCKED,2024-02-07 02:16:54+00:00
1240,195,2024-08-06,AVAILABLE,2024-03-26 03:47:14+00:00
1241,593,2025-02-18,OCCUPIED,2025-02-25 12:35:52+00:00
1242,593,2026-07-23,BLOCKED,2025-11-19 13:49:16+00:00
1243,860,2026-03-22,BLOCKED,2024-08-26 20:11:38+00:00
1244,860,2025-02-13,BLOCKED,2025-12-03 02:07:11+00:00
1245,850,2026-10-26,AVAILABLE,2024-03-22 14:19:54+00:00
1246,850,2024-01-14,OCCUPIED,2025-12-02 12:33:50+00:00
1247,682,2026-08-04,BLOCKED,2025-02-25 16:18:55+00:00
1248,682,2026-08-05,AVAILABLE,2025-09-06 14:22:48+00:00
1249,188,2026-12-15,BLOCKED,2025-02-03 04:38:17+00:00
1250,188,2025-11-14,OCCUPIED,2025-12-27 07:14:20+00:00
1251,465,2026-12-15,BLOCKED,2024-08-30 00:31:44+00:00
1252,465,2026-12-09,BLOCKED,2025-09-29 18:17:57+00:00
1253,201,2026-06-12,OCCUPIED,2025-10-29 03:41:18+00:00
1254,201,2024-02-15,AVAILABLE,2024-06-26 08:42:35+00:00
1255,588,2024-06-15,BLOCKED,2024-04-10 20:08:54+00:00
1256,588,2026-01-02,AVAILABLE,2024-07-07 14:40:46+00:00
1257,759,2025-12-26,AVAILABLE,2024-06-17 12:20:29+00:00
1258,759,2024-09-23,BLOCKED,2024-02-01 18:59:15+00:00
1259,467,2026-01-21,BLOCKED,2024-09-24 18:45:58+00:00
1260,467,2026-04-21,AVAILABLE,2025-04-13 20:20:54+00:00
1261,415,2025-03-16,AVAILABLE,2025-08-15 10:59:41+00:00
1262,415,2024-02-27,BLOCKED,2024-01-27 04:18:22+00:00
1263,153,2024-09-04,OCCUPIED,2024-04-15 14:56:52+00:00
1264,153,2024-02-14,BLOCKED,2025-02-26 18:55:35+00:00
1265,524,2025-10-18,OCCUPIED,2024-09-21 00:47:41+00:00
1266,524,2026-04-30,AVAILABLE,2024-08-19 13:19:50+00:00
1267,407,2025-07-22,AVAILABLE,2025-04-10 18:04:07+00:00
1268,407,2024-11-22,BLOCKED,2024-05-10 23:50:26+00:00
1269,98,2024-08-18,BLOCKED,2024-07-22 01:40:53+00:00
1270,98,2025-03-23,OCCUPIED,2024-05-22 14:36:01+00:00
1271,613,2024-01-29,OCCUPIED,2024-04-03 22:34:54+00:00
1272,613,2024-08-13,OCCUPIED,2024-04-12 04:23:31+00:00
1273,672,2024-05-31,OCCUPIED,2025-07-13 01:55:13+00:00
1274,672,2026-04-26,AVAILABLE,2025-02-05 04:48:33+00:00
1275,430,2026-02-28,OCCUPIED,2024-04-10 17:35:49+00:00
1276,430,2025-05-09,OCCUPIED,2025-06-17 22:53:38+00:00
1277,649,2024-07-17,BLOCKED,2024-08-25 18:16:57+00:00
1278,649,2025-12-14,AVAILABLE,2025-12-02 15:40:19+00:00
1279,151,2026-01-07,BLOCKED,2025-11-05 17:04:47+00:00
1280,151,2026-08-01,AVAILABLE,2025-04-29 19:47:21+00:00
1281,400,2024-08-25,OCCUPIED,2025-12-30 00:01:56+00:00
1282,400,2024-12-02,BLOCKED,2025-07-30 17:07:54+00:00
1283,659,2025-07-11,BLOCKED,2024-06-20 22:20:31+00:00
1284,659,2025-09-19,BLOCKED,2025-08-10 10:05:58+00:00
1285,616,2024-09-30,BLOCKED,2025-01-03 14:49:03+00:00
1286,616,2024-12-23,OCCUPIED,2024-04-09 21:19:08+00:00
1287,954,2026-08-25,OCCUPIED,2024-10-30 07:56:48+00:00
1288,954,2024-10-23,AVAILABLE,2025-01-18 19:36:41+00:00
1289,972,2024-01-16,AVAILABLE,2025-02-24 08:45:02+00:00
1290,972,2025-02-22,AVAILABLE,2025-05-05 12:52:57+00:00
1291,584,2025-03-14,OCCUPIED,2025-08-30 05:20:30+00:00
1292,584,2024-10-30,AVAILABLE,2025-08-04 10:04:06+00:00
1293,731,2024-06-10,OCCUPIED,2025-05-21 14:30:52+00:00
1294,731,2024-03-27,AVAILABLE,2024-03-26 18:54:52+00:00
1295,677,2024-08-25,AVAILABLE,2024-05-09 04:55:31+00:00
1296,677,2026-04-14,BLOCKED,2024-10-24 18:50:33+00:00
1297,160,2024-10-18,BLOCKED,2025-05-05 23:20:34+00:00
1298,160,2025-03-01,OCCUPIED,2024-02-04 17:03:56+00:00
1299,615,2024-05-09,AVAILABLE,2024-07-29 09:39:21+00:00
1300,615,2025-04-14,OCCUPIED,2024-05-10 14:14:35+00:00
1301,371,2025-04-17,AVAILABLE,2025-07-01 01:05:26+00:00
1302,371,2026-02-28,OCCUPIED,2025-01-22 12:40:01+00:00
1303,443,2025-02-15,BLOCKED,2024-08-10 04:26:38+00:00
1304,443,2026-12-30,OCCUPIED,2025-06-05 05:38:05+00:00
1305,27,2024-05-06,OCCUPIED,2025-05-28 21:37:03+00:00
1306,27,2024-06-20,BLOCKED,2024-06-08 21:22:54+00:00
1307,124,2024-07-07,AVAILABLE,2025-02-20 08:46:09+00:00
1308,124,2025-03-22,BLOCKED,2024-09-27 23:34:51+00:00
1309,316,2024-10-29,OCCUPIED,2025-08-23 06:04:26+00:00
1310,316,2026-01-21,BLOCKED,2024-06-13 23:58:15+00:00
1311,237,2026-09-23,OCCUPIED,2026-01-08 11:21:27+00:00
1312,237,2024-06-23,BLOCKED,2025-02-05 00:47:17+00:00
1313,86,2026-01-27,BLOCKED,2024-09-03 22:06:42+00:00
1314,86,2025-12-07,AVAILABLE,2025-05-13 14:46:16+00:00
1315,848,2024-11-28,AVAILABLE,2025-03-08 02:27:55+00:00
1316,848,2024-09-26,AVAILABLE,2025-08-06 03:04:04+00:00
1317,534,2025-07-09,BLOCKED,2025-11-10 17:00:48+00:00
1318,534,2025-12-26,AVAILABLE,2024-02-27 09:16:36+00:00
1319,842,2024-03-13,BLOCKED,2024-04-13 19:48:23+00:00
1320,842,2026-12-21,OCCUPIED,2025-04-25 15:25:47+00:00
1321,271,2026-10-02,AVAILABLE,2025-11-25 23:37:18+00:00
1322,271,2024-10-22,OCCUPIED,2025-07-05 09:31:15+00:00
1323,502,2024-04-30,AVAILABLE,2025-08-24 19:37:18+00:00
1324,502,2025-06-18,AVAILABLE,2024-09-04 07:54:43+00:00
1325,906,2025-06-19,OCCUPIED,2025-09-23 22:59:20+00:00
1326,906,2025-06-08,BLOCKED,2025-05-17 07:08:39+00:00
1327,42,2024-07-21,OCCUPIED,2024-03-12 12:21:28+00:00
1328,42,2024-11-13,BLOCKED,2024-11-02 05:43:50+00:00
1329,398,2025-10-30,OCCUPIED,2024-01-18 22:56:16+00:00
1330,398,2025-07-25,BLOCKED,2024-03-22 00:05:14+00:00
1331,940,2026-09-28,BLOCKED,2025-03-03 14:14:57+00:00
1332,940,2026-04-14,AVAILABLE,2024-08-19 07:06:33+00:00
1333,322,2025-07-19,BLOCKED,2025-03-21 10:20:07+00:00
1334,322,2025-02-15,AVAILABLE,2025-02-21 04:04:29+00:00
1335,404,2027-01-06,BLOCKED,2024-06-29 13:01:44+00:00
1336,404,2025-08-23,AVAILABLE,2024-10-14 19:15:25+00:00
1337,627,2024-11-04,AVAILABLE,2025-10-21 22:01:18+00:00
1338,627,2024-05-18,BLOCKED,2024-09-29 08:39:02+00:00
1339,399,2024-09-27,OCCUPIED,2024-12-08 09:16:52+00:00
1340,399,2025-05-16,BLOCKED,2024-07-03 09:22:38+00:00
1341,309,2025-10-29,OCCUPIED,2025-03-03 06:33:56+00:00
1342,309,2024-03-14,AVAILABLE,2024-06-23 07:47:51+00:00
1343,350,2026-05-08,BLOCKED,2025-06-15 13:08:10+00:00
1344,350,2026-09-13,AVAILABLE,2024-08-18 05:29:17+00:00
1345,265,2025-10-21,AVAILABLE,2024-03-09 11:08:41+00:00
1346,265,2024-11-03,BLOCKED,2024-03-17 03:55:41+00:00
1347,243,2026-01-09,BLOCKED,2025-02-28 06:08:03+00:00
1348,243,2024-12-13,BLOCKED,2024-11-17 12:50:40+00:00
1349,525,2026-10-24,OCCUPIED,2025-09-19 10:37:38+00:00
1350,525,2025-02-12,AVAILABLE,2025-09-23 20:34:10+00:00
1351,933,2026-05-05,AVAILABLE,2025-03-14 06:57:04+00:00
1352,933,2025-07-22,AVAILABLE,2024-07-06 04:44:28+00:00
1353,538,2024-08-25,OCCUPIED,2025-07-16 05:29:26+00:00
1354,538,2026-02-13,OCCUPIED,2025-04-22 19:28:45+00:00
1355,745,2025-07-23,AVAILABLE,2024-12-24 19:15:24+00:00
1356,745,2024-02-06,BLOCKED,2024-11-05 18:14:55+00:00
1357,190,2024-07-10,OCCUPIED,2024-02-17 15:15:43+00:00
1358,190,2026-04-05,BLOCKED,2025-07-30 09:08:56+00:00
1359,403,2025-10-21,OCCUPIED,2025-05-17 05:30:59+00:00
1360,403,2026-09-10,BLOCKED,2024-03-26 06:35:43+00:00
1361,673,2025-05-31,AVAILABLE,2024-07-12 05:03:39+00:00
1362,673,2024-12-17,OCCUPIED,2024-03-05 15:45:46+00:00
1363,210,2025-09-02,BLOCKED,2024-06-02 11:30:05+00:00
1364,210,2024-10-20,BLOCKED,2025-05-16 18:31:32+00:00
1365,728,2025-09-03,OCCUPIED,2025-08-22 15:39:29+00:00
1366,728,2025-02-17,AVAILABLE,2024-04-21 08:38:39+00:00
1367,769,2025-01-09,BLOCKED,2025-11-23 16:50:17+00:00
1368,769,2026-07-20,AVAILABLE,2024-12-09 14:30:34+00:00
1369,163,2024-08-17,BLOCKED,2024-09-15 03:22:20+00:00
1370,163,2024-12-10,AVAILABLE,2025-09-11 03:48:34+00:00
1371,719,2026-11-17,OCCUPIED,2024-01-18 01:00:40+00:00
1372,719,2025-08-13,BLOCKED,2024-12-11 03:31:24+00:00
1373,2,2026-04-18,AVAILABLE,2025-07-07 06:23:49+00:00
1374,2,2026-12-13,AVAILABLE,2025-01-27 03:58:26+00:00
1375,351,2024-09-14,BLOCKED,2024-12-19 11:55:59+00:00
1376,351,2025-12-06,OCCUPIED,2024-04-24 15:02:24+00:00
1377,120,2026-12-01,OCCUPIED,2025-09-20 12:25:03+00:00
1378,120,2025-01-29,BLOCKED,2024-04-01 15:42:53+00:00
1379,909,2025-12-09,OCCUPIED,2025-03-03 07:50:08+00:00
1380,909,2024-07-13,BLOCKED,2025-10-09 23:35:21+00:00
1381,997,2024-06-21,AVAILABLE,2024-12-05 11:35:50+00:00
1382,997,2026-03-07,BLOCKED,2025-03-02 23:31:54+00:00
1383,451,2025-04-01,BLOCKED,2024-02-03 21:20:43+00:00
1384,451,2025-11-01,OCCUPIED,2024-03-28 01:00:22+00:00
1385,291,2024-01-16,OCCUPIED,2024-04-19 05:11:27+00:00
1386,291,2024-08-16,OCCUPIED,2025-03-19 23:16:06+00:00
1387,189,2024-12-09,AVAILABLE,2024-12-22 04:16:20+00:00
1388,189,2024-06-14,BLOCKED,2025-03-04 15:20:10+00:00
1389,114,2025-04-21,OCCUPIED,2024-11-21 05:51:19+00:00
1390,114,2024-07-10,AVAILABLE,2024-03-04 11:22:07+00:00
1391,439,2026-04-20,BLOCKED,2024-03-03 19:59:00+00:00
1392,439,2025-05-13,OCCUPIED,2025-04-14 19:54:38+00:00
1393,51,2025-07-25,BLOCKED,2025-01-16 19:58:33+00:00
1394,51,2025-11-09,AVAILABLE,2024-06-23 14:06:06+00:00
1395,607,2026-01-27,OCCUPIED,2025-11-04 11:39:52+00:00
1396,607,2025-07-09,BLOCKED,2024-01-11 15:18:13+00:00
1397,224,2024-11-04,OCCUPIED,2025-08-28 16:17:56+00:00
1398,224,2024-03-18,OCCUPIED,2025-03-27 15:50:25+00:00
1399,272,2025-08-10,OCCUPIED,2025-12-28 13:24:47+00:00
1400,272,2025-05-02,BLOCKED,2024-04-26 15:28:14+00:00
1401,187,2024-02-12,AVAILABLE,2025-05-04 20:42:38+00:00
1402,187,2026-11-11,OCCUPIED,2024-12-07 04:11:47+00:00
1403,905,2027-01-03,OCCUPIED,2025-02-21 12:44:23+00:00
1404,905,2025-10-11,BLOCKED,2024-01-16 17:25:38+00:00
1405,814,2026-08-25,AVAILABLE,2024-08-12 12:39:48+00:00
1406,814,2027-01-04,BLOCKED,2025-12-02 13:45:17+00:00
1407,899,2026-06-26,BLOCKED,2025-08-17 21:31:24+00:00
1408,899,2024-11-12,OCCUPIED,2025-11-17 23:43:48+00:00
1409,383,2024-03-20,AVAILABLE,2025-12-29 05:57:13+00:00
1410,383,2024-09-30,BLOCKED,2025-02-07 18:44:09+00:00
1411,858,2025-08-06,OCCUPIED,2025-03-11 08:19:07+00:00
1412,858,2025-02-26,OCCUPIED,2024-04-19 02:03:21+00:00
1413,853,2025-09-08,OCCUPIED,2024-04-16 13:18:29+00:00
1414,853,2024-07-04,OCCUPIED,2025-03-27 12:34:12+00:00
1415,180,2025-09-04,BLOCKED,2025-12-15 11:11:29+00:00
1416,180,2026-08-16,OCCUPIED,2025-12-08 06:24:42+00:00
1417,63,2026-02-16,BLOCKED,2024-09-10 08:04:18+00:00
1418,63,2025-04-22,OCCUPIED,2025-07-17 21:03:18+00:00
1419,186,2026-05-24,BLOCKED,2025-09-04 20:51:19+00:00
1420,186,2026-03-29,AVAILABLE,2024-03-13 17:55:46+00:00
1421,176,2024-07-28,OCCUPIED,2025-10-26 21:56:10+00:00
1422,176,2026-10-05,AVAILABLE,2024-07-13 14:30:23+00:00
1423,596,2026-10-30,OCCUPIED,2024-01-27 07:21:22+00:00
1424,596,2025-05-16,OCCUPIED,2025-03-15 09:56:54+00:00
1425,987,2024-02-27,BLOCKED,2025-02-07 06:55:58+00:00
1426,987,2026-06-11,OCCUPIED,2025-10-05 05:24:24+00:00
1427,16,2025-08-13,AVAILABLE,2025-09-11 17:19:52+00:00
1428,16,2024-10-21,AVAILABLE,2025-03-17 09:39:08+00:00
1429,452,2025-10-22,BLOCKED,2024-12-29 22:23:11+00:00
1430,452,2026-04-21,BLOCKED,2025-05-19 21:41:32+00:00
1431,99,2024-04-09,BLOCKED,2025-04-07 11:32:05+00:00
1432,99,2026-08-20,BLOCKED,2025-08-22 21:51:52+00:00
1433,416,2025-10-14,AVAILABLE,2025-07-18 02:50:40+00:00
1434,416,2025-04-25,OCCUPIED,2025-04-06 15:43:19+00:00
1435,927,2025-04-29,BLOCKED,2024-09-10 07:48:29+00:00
1436,927,2024-10-22,AVAILABLE,2025-06-29 02:47:16+00:00
1437,387,2026-12-29,AVAILABLE,2025-11-29 06:12:51+00:00
1438,387,2026-08-04,OCCUPIED,2025-01-03 04:57:20+00:00
1439,116,2024-02-06,OCCUPIED,2024-08-24 04:59:14+00:00
1440,116,2024-06-06,OCCUPIED,2024-10-17 00:38:57+00:00
1441,789,2025-01-20,AVAILABLE,2025-03-12 01:39:15+00:00
1442,789,2025-11-15,BLOCKED,2025-11-17 13:47:46+00:00
1443,910,2024-11-24,BLOCKED,2024-05-14 21:09:46+00:00
1444,910,2025-10-02,BLOCKED,2024-09-20 13:31:16+00:00
1445,696,2025-10-19,BLOCKED,2025-10-09 06:32:19+00:00
1446,696,2026-01-07,OCCUPIED,2024-05-01 08:46:09+00:00
1447,434,2025-10-20,OCCUPIED,2025-08-08 22:25:30+00:00
1448,434,2024-10-28,BLOCKED,2025-02-18 20:41:12+00:00
1449,623,2024-09-04,BLOCKED,2024-03-14 18:41:25+00:00
1450,623,2026-11-15,AVAILABLE,2025-01-02 09:59:38+00:00
1451,981,2025-04-10,BLOCKED,2024-08-19 17:58:04+00:00
1452,981,2024-05-27,OCCUPIED,2025-04-16 12:32:14+00:00
1453,119,2025-04-30,BLOCKED,2025-01-06 07:30:05+00:00
1454,119,2026-06-06,OCCUPIED,2025-10-03 20:00:56+00:00
1455,405,2026-04-13,OCCUPIED,2024-08-14 22:36:02+00:00
1456,405,2026-11-12,AVAILABLE,2025-04-08 22:01:28+00:00
1457,966,2025-09-06,BLOCKED,2024-09-14 11:41:23+00:00
1458,966,2024-01-26,BLOCKED,2025-11-15 16:49:46+00:00
1459,926,2025-04-24,AVAILABLE,2025-10-05 12:06:48+00:00
1460,926,2026-05-09,BLOCKED,2024-02-14 08:54:50+00:00
1461,544,2026-06-05,BLOCKED,2024-06-08 05:08:10+00:00
1462,544,2026-06-09,AVAILABLE,2024-04-01 19:46:39+00:00
1463,618,2024-06-02,AVAILABLE,2025-07-09 01:07:52+00:00
1464,618,2024-04-02,OCCUPIED,2025-01-13 05:53:11+00:00
1465,97,2025-06-23,OCCUPIED,2025-12-12 21:24:10+00:00
1466,97,2026-03-02,BLOCKED,2024-08-22 09:53:51+00:00
1467,363,2024-05-14,BLOCKED,2025-08-27 17:12:33+00:00
1468,363,2025-04-02,OCCUPIED,2025-04-15 05:00:32+00:00
1469,55,2025-11-03,AVAILABLE,2024-12-28 08:18:56+00:00
1470,55,2024-08-15,AVAILABLE,2024-03-23 06:16:43+00:00
1471,527,2024-03-13,AVAILABLE,2025-05-27 05:15:20+00:00
1472,527,2024-02-25,BLOCKED,2025-05-22 03:31:59+00:00
1473,206,2024-12-30,OCCUPIED,2025-01-22 07:07:31+00:00
1474,206,2026-01-30,OCCUPIED,2024-11-24 03:34:31+00:00
1475,248,2025-02-10,OCCUPIED,2025-09-10 23:07:02+00:00
1476,248,2025-11-17,AVAILABLE,2025-03-06 04:13:02+00:00
1477,330,2026-04-01,OCCUPIED,2025-10-24 20:02:35+00:00
1478,330,2026-12-16,OCCUPIED,2025-05-03 04:41:43+00:00
1479,279,2026-03-19,OCCUPIED,2025-06-27 13:11:44+00:00
1480,279,2025-06-19,OCCUPIED,2024-10-01 05:24:35+00:00
1481,134,2026-08-20,BLOCKED,2025-06-08 14:07:35+00:00
1482,134,2024-12-06,AVAILABLE,2025-12-31 10:56:40+00:00
1483,377,2026-07-09,OCCUPIED,2024-08-14 07:59:52+00:00
1484,377,2024-06-02,AVAILABLE,2025-03-11 16:56:43+00:00
1485,208,2025-10-07,AVAILABLE,2025-02-26 20:16:47+00:00
1486,208,2026-07-04,BLOCKED,2025-04-13 20:20:27+00:00
1487,340,2026-05-01,OCCUPIED,2024-08-13 01:29:29+00:00
1488,340,2026-01-20,AVAILABLE,2024-06-15 22:04:02+00:00
1489,52,2026-06-30,OCCUPIED,2025-11-29 18:51:20+00:00
1490,52,2026-05-08,AVAILABLE,2024-02-22 14:32:19+00:00
1491,767,2025-05-21,BLOCKED,2025-02-05 14:47:35+00:00
1492,767,2026-07-28,OCCUPIED,2025-06-30 08:49:53+00:00
1493,8,2025-10-16,AVAILABLE,2025-11-23 03:46:31+00:00
1494,8,2025-07-29,AVAILABLE,2024-08-26 13:42:40+00:00
1495,313,2025-01-31,OCCUPIED,2024-02-12 19:09:53+00:00
1496,313,2025-10-11,AVAILABLE,2025-03-11 13:49:44+00:00
1497,223,2026-08-08,BLOCKED,2024-05-31 10:18:14+00:00
1498,223,2025-03-23,AVAILABLE,2025-03-11 17:23:55+00:00
1499,698,2025-04-25,BLOCKED,2024-05-02 15:27:17+00:00
1500,698,2024-12-16,AVAILABLE,2025-07-23 23:20:40+00:00
1501,949,2026-08-08,BLOCKED,2024-12-29 12:26:27+00:00
1502,949,2026-11-22,BLOCKED,2024-03-18 12:06:04+00:00
1503,295,2024-12-27,OCCUPIED,2024-01-22 22:23:28+00:00
1504,295,2025-05-23,AVAILABLE,2024-03-19 12:27:23+00:00
1505,342,2024-09-28,AVAILABLE,2025-01-26 04:03:36+00:00
1506,342,2026-11-19,OCCUPIED,2025-01-22 02:51:08+00:00
1507,239,2026-06-19,AVAILABLE,2025-06-11 16:13:56+00:00
1508,239,2026-10-27,BLOCKED,2026-01-01 18:50:43+00:00
1509,192,2025-09-25,BLOCKED,2025-12-10 18:20:15+00:00
1510,192,2024-03-07,OCCUPIED,2025-12-31 12:27:11+00:00
1511,31,2025-06-08,BLOCKED,2024-04-19 10:25:08+00:00
1512,31,2024-04-09,OCCUPIED,2024-11-21 23:07:17+00:00
1513,207,2025-09-15,BLOCKED,2026-01-05 04:11:55+00:00
1514,207,2026-02-12,BLOCKED,2025-01-22 03:36:33+00:00
1515,18,2024-07-29,AVAILABLE,2025-11-15 08:19:26+00:00
1516,18,2025-04-26,OCCUPIED,2025-04-22 00:12:54+00:00
1517,174,2025-12-19,OCCUPIED,2025-10-12 14:27:47+00:00
1518,174,2025-09-27,AVAILABLE,2025-12-27 08:26:57+00:00
1519,691,2026-08-15,OCCUPIED,2024-04-20 12:32:47+00:00
1520,691,2024-05-10,BLOCKED,2024-01-11 16:21:22+00:00
1521,54,2024-07-06,AVAILABLE,2025-04-06 04:11:10+00:00
1522,54,2026-09-21,BLOCKED,2024-11-23 05:29:59+00:00
1523,644,2025-02-17,OCCUPIED,2024-10-10 11:49:37+00:00
1524,644,2024-06-26,OCCUPIED,2024-08-07 10:37:42+00:00
1525,461,2026-08-19,BLOCKED,2025-04-14 07:53:29+00:00
1526,461,2024-06-23,AVAILABLE,2024-04-07 02:59:34+00:00
1527,755,2024-05-20,OCCUPIED,2025-02-02 00:52:50+00:00
1528,755,2025-08-19,AVAILABLE,2025-11-13 20:05:00+00:00
1529,1,2026-01-03,BLOCKED,2025-04-26 14:34:15+00:00
1530,1,2025-01-24,AVAILABLE,2024-03-18 16:07:20+00:00
1531,590,2024-04-19,OCCUPIED,2025-12-31 20:15:13+00:00
1532,590,2026-07-25,OCCUPIED,2024-04-01 10:40:54+00:00
1533,936,2026-10-21,AVAILABLE,2024-09-27 17:47:47+00:00
1534,936,2025-10-08,AVAILABLE,2024-02-15 16:29:47+00:00
1535,908,2024-10-31,OCCUPIED,2025-01-25 22:32:20+00:00
1536,908,2026-05-30,OCCUPIED,2024-10-15 23:11:17+00:00
1537,706,2026-09-02,OCCUPIED,2025-12-05 03:40:25+00:00
1538,706,2024-07-25,OCCUPIED,2025-09-07 19:07:20+00:00
1539,217,2024-08-11,AVAILABLE,2025-03-15 17:03:56+00:00
1540,217,2026-11-13,BLOCKED,2024-12-22 16:04:55+00:00
1541,71,2024-03-11,OCCUPIED,2025-01-12 04:55:52+00:00
1542,71,2025-12-23,OCCUPIED,2025-10-20 19:45:11+00:00
1543,756,2026-08-21,BLOCKED,2025-02-21 02:24:03+00:00
1544,756,2024-10-29,AVAILABLE,2025-11-07 21:04:24+00:00
1545,517,2026-05-15,OCCUPIED,2024-10-28 07:11:09+00:00
1546,517,2026-04-22,OCCUPIED,2024-05-14 10:19:09+00:00
1547,785,2026-02-15,OCCUPIED,2025-11-28 12:05:06+00:00
1548,785,2026-10-18,BLOCKED,2025-05-23 21:05:38+00:00
1549,444,2024-04-05,OCCUPIED,2024-03-30 01:24:12+00:00
1550,444,2024-11-27,BLOCKED,2024-03-21 14:58:40+00:00
